category_id,state,title,type,naic_code,buyer,deadline,agency,contract_link,notice_id,purchasing_department,contact_office_name,contact_officer_number,contact_officer_email,keywords,description
" Trades and Subcontracts: Roofing, Gutters, Canopy Bids",FL,Metal Building Roof Replacement ,State/Local,,"Naples, Florida","Jul 6, 2022","Naples, Florida",https://www.naplesgov.com/purchasing/page/22-030-metal-building-roof-replacement-wastewater-plant-rdp-building-%E2%80%93-no-838-itb,"22-030     		 ",Purchasing,,239-213-7100,jsecory@naplesgov.com,,22-030 Metal Building Roof Replacement (Wastewater Plant: RDP Building – No. 838) - ITB
" Trades and Subcontracts: Roofing, Gutters, Canopy Bids",FL,Roof Replacement,State/Local,,"Florida Online Bid System, Florida","Jun 7, 2022","Florida Online Bid System, Florida",,"Bid    		 ",Purchasing,,,,,"ROOF REPLACMENT - PASCO FINE ARTS COUNCIL BUILDINGS
Location
Florida
Publication Date
05/16/2022
Closing Date
06/07/2022 05:00 PM EDT"
" Trades and Subcontracts: Roofing, Gutters, Canopy Bids",FL,Multiple Roof Repairs ,State/Local,,State of Florida,"Jun 7, 2022",State of Florida,https://vendor.myfloridamarketplace.com/search/bids,"APD ITB 2122-010 	1    		 ",Purchasing,,850-488-8440,,,"Multiple Roof Repairs - Sunland 	
APD ITB 2122-010 	1 	Agency for Persons with Disabilities (APD) 	Invitation to Bid 	20 days, 22 hours 57 minutes 	06/07/2022"
" Trades and Subcontracts: Roofing, Gutters, Canopy Bids",FL,"Pensacola Work Release Center Roof Repairs 	",State/Local,,State of Florida,"Jul 15, 2022",State of Florida,https://vendor.myfloridamarketplace.com/search/bids,"ITB-22-043    		 ",Purchasing,,850-488-8440,,,"ITB-22-043 Century Correctional Institution and Pensacola Work Release Center Roof Repairs 	
FDC ITB-22-043 	1 	Florida Department of Corrections (FDC) 	Invitation to Bid 	59 days, 2 hours 26 minutes 	07/15/2022"
" Trades and Subcontracts: Roofing, Gutters, Canopy Bids",FL,Roof Replacement,State/Local,,"Broward County, Florida","Jun 8, 2022","Broward County, Florida",https://www.broward.org/Purchasing/SolicitationsAndResults/Pages/Default.aspx,"PNC2123827C1    		 ",Purchasing,,954-357-6070,,,"PNC2123827C1	West Regional Courthouse Roof Replacement"
" Trades and Subcontracts: Roofing, Gutters, Canopy Bids",FL,Roof Replacement & Paint Exterior Building,State/Local,,"Royal Palm Beach, Florida","Jun 8, 2022","Royal Palm Beach, Florida",https://www.royalpalmbeach.com/publicworks/page/rfp-public-works-foc-building-roof-replacement-paint-exterior-building,"PW2201    		 ",Purchasing,,561-790-5100,,,[RFP] - Public Works F.O.C. Building - Roof Replacement & Paint Exterior Building
" Trades and Subcontracts: Roofing, Gutters, Canopy Bids",GA,Service-Disabled Veteran-Owned Small Business (SDVOSB) Set-Aside (FAR 19.14): Open Pole Barn Kits,Federal,,Department of Veterans Affairs,"Jun 10, 2022",Department of Veterans Affairs,https://sam.gov/opp/a3aef8d974a44b84ab8531a5a23ba10d/view,"36C24722Q0697    		    		 ",Purchasing,,202-461-4300,jacob.tackett@va.gov,,Please see attached documents for requirements.
" Trades and Subcontracts: Roofing, Gutters, Canopy Bids",GA,Reroof,State/Local,,"Peach County School District, Georgia","Jun 30, 2022","Peach County School District, Georgia",https://ssl.doas.state.ga.us/gpr/eventDetails?eSourceNumber=225569705312022&sourceSystemType=doas,"05312022    		 ",Purchasing,,,rww@spdesigngrp.com,,Byron Elementary School Reroof.
" Trades and Subcontracts: Roofing, Gutters, Canopy Bids",GA,School Roofing Replacement,State/Local,,"Richmond County Schools, Georgia","Jun 28, 2022","Richmond County Schools, Georgia",https://www.rcboe.org/Page/5028,"3:00 PM - 3:05    		 ",Purchasing Department,,,,,3:00 PM - 3:05 PMBLYTHE ELEMENTARY SCHOOL ROOFING REPLACEMENT; INVITATION TO BID
" Trades and Subcontracts: Roofing, Gutters, Canopy Bids",GA,"Total Small Business Set-Aside (FAR 19.5): Prefabricated and Portable Building Installation,",Federal,,Department of the Interior,"Jun 9, 2022",Department of the Interior,https://sam.gov/opp/fd56c41c929548aa9c0ab683594d2a67/view,"140P5122Q0035    		    		 ",Purchasing Officer,,202-208-3100,Yanick_Bard@nps.gov,,"Prefabricated and Portable Building Installation, Cheatham Hill Drive at Kennesaw Mountain National Battlefield Park"
" Trades and Subcontracts: Roofing, Gutters, Canopy Bids",GA,Total Small Business Set-Aside (FAR 19.5): E--Prefabricated Building Installation Restroom,Federal,,Department of the Interior,"Jun 6, 2022",Department of the Interior,https://sam.gov/opp/8d6154d468e248e1a5bbc7244606e088/view,"140P5122Q0035    		    		 ",Purchasing Officer,,202-208-3100,Yanick_Bard@nps.gov,,"Prefabricated Building Installation, Cheatham Hill Drive at Kennesaw Mountain National Battlefield Park"
" Trades and Subcontracts: Roofing, Gutters, Canopy Bids",GA,Roofing Services,State/Local,,"Columbus, Georgia","Jun 22, 2022","Columbus, Georgia",https://www.columbusga.gov/Portals/finance/bid-opportunities-resources/rfb22-0041.pdf,"RFB No. 22-0041     		 ",Purchasing Clerk,,706-653-4085,,,"RFB No. 22-0041 	
Roofing Services at Metra Lower Maintenance Shop

Buyer: Della Lewis, CPPB, GCPA

A Mandatory Site Visit is scheduled for11:00 AM on Wednesday, June 8, 2022.

June 22, 2022
(No later than 2:30 PM)"
" Trades and Subcontracts: Roofing, Gutters, Canopy Bids",GA,RFP Roof Replacement,State/Local,,"College Park, Georgia","Jun 15, 2022","College Park, Georgia",https://www.collegeparkga.com/departments/purchasing/bid_posting_s_,"061522    		 ",Purchasing,,404-767-1537,wmoody@collegeparkga.com,,"PM
ROOFREPLACEMENT	RFP – ROOF REPLACEMENT - 061522	College Park, City Of	Jun 15, 2022 @ 09:30 AM

Willis Moody     wmoody@collegeparkga.com    4043051340"
" Trades and Subcontracts: Roofing, Gutters, Canopy Bids",GA,Reroofing,State/Local,,Technical College System of Georgia,"Jun 20, 2022",Technical College System of Georgia,https://ssl.doas.state.ga.us/gpr/eventDetails?eSourceNumber=82200-ATT0000039&sourceSystemType=ps,"82200-ATT0000039    		 ",Purchasing Department,,404-679-1600,cdonley@tcsg.edu,,"The Technical College System of Georgia is accepting sealed bids on behalf of Athens Technical College (Owner) for Reroofing Building H- Athens Campus, in strict conformity with the project plans, bidding documents and contract documents associated with this project. Athens Technical College is located at 800 US Highway 29 North, Athens, Georgia 30309. This project has been posted as a sealed, electronic bid event within the Team Georgia Marketplace system. The project plans are attached to the bid event. Review the document titled Invitation to Bid located on the Georgia Procurement Registry bid notice and the Team Georgia Marketplace bid event for more information about the Mandatory Pre-bid Conference. MANDATORY PREBID CONFERENCE: Athens Technical College will be hosting an onsite Mandatory Pre-bid Conference and Site Visit on their campus at 10:00am EST on May 26, 2022 to discuss the scope of work associated with this project. Review the Mandatory Pre-bid Conference document attached to the GPR Bid Notice for more details. For technical assistance with registration or accessing your existing profile, contact the DOAS Customer Service Help Desk by phone at 404-657-6000 or by email at ProcurementHelp@doas.ga.gov, Monday through Friday, from 8:00 AM to 5:00 PM, excluding State Holidays or any other day state offices are closed such as furlough days or closings in response to inclement weather."
" Trades and Subcontracts: Roofing, Gutters, Canopy Bids",GA,Roof Replacement,State/Local,,"Forsyth County, Georgia","Jun 16, 2022","Forsyth County, Georgia",https://ssl.doas.state.ga.us/gpr/eventDetails?eSourceNumber=226580022-57-1620&sourceSystemType=doas,"22-57-1620    		 ",Procurement Director,,770-205-4666,kncarder@forsythco.com,,"BID NO. 22-57-1620 DATE ISSUED: May 19, 2022 FOR: Forsyth County will receive sealed bids for: Lake Parks Shady Grove Bathhouses A-B-C Roof Replacement Pre-bid will be held on June 1, 2022 @ 10:00am Location: 7800 Allyn Lane Memorial Way, Cumming GA 30040 DEADLINE FOR RECEIVING SEALED BIDS: 2:00 p.m., Thursday June 16, 2022 OFFICE HOURS: Monday - Friday 7:00 a.m. – 4:30 p.m. Local Time SEALED BID RECEIVING OFFICE: Procurement Department 514 West Maple Street, Suite 104 Cumming, GA 30040 LAST DATE/TIME FOR QUESTIONS: June 9, 2022 by 12:00pm kncarder@forsythco.com SEALED BIDS WILL BE OPENED AT: 2:30 p.m., Thursday June 16, 2022 Join our Teams Meeting see link below Microsoft Teams meeting Join on your computer or mobile app Click here to join the meeting Learn More | Meeting options IN PERSON ATTENANCE WILL BE HELD AT: Procurement Department 514 West Maple Street, Suite 104 Cumming, GA 30040 Sealed BIDS in duplicate copy (one original, one flash drive), subject to all provisions of the Invitation to Sealed Bid, will be received and opened at the time, date and place shown above. Award of Sealed Bid will be made at a later date pending evaluations of all Sealed BIDS submitted."
" Trades and Subcontracts: Roofing, Gutters, Canopy Bids",GA,Roof Replacement,State/Local,,"Kingsland, Georgia","Jun 14, 2022","Kingsland, Georgia",https://www.kingslandgeorgia.com/bids.aspx?bidID=268,"COK 21-011    		 ",Purchasing,,912-729-5613,,,"Roof Replacement at Fleet Services Department
Bid No. RFP #COK 21-011
The City of Kingsland is soliciting a Request for Proposals to qualified construction contractors for the Roof Replacement at our building located at 595 S. Grove Blvd.,...[Read on]	Status:
Closes:	Open
6/14/2022 2:00 PM"
" Trades and Subcontracts: Roofing, Gutters, Canopy Bids",GA,Aquatic Center Roof Replacement,State/Local,,"Gwinnett County, Georgia","Jun 8, 2022","Gwinnett County, Georgia",https://ssl.doas.state.ga.us/gpr/eventDetails?eSourceNumber=2277023BL058-22&sourceSystemType=doas,"BL058-22    		 ",Procurement Officer,,770-822-8720,jake.scarpone@gwinnettcounty.com,,"Please Note: Bid/Proposal Deadline Formal solicitations (bids and proposals) for Gwinnett County Board of Commissioners (BOC) are to be received no later than 2:50 p.m. on the due date mentioned in the notice or invitation. Solicitations received after this time on the due date, will not be accepted. At this time, Gwinnett County BOC does not accept electronic submittals for formal solicitations. Ineligible Source List During the period for which a person/firm has been debarred or suspended, or placed on the Gwinnett County ineligible source list, that person/firm shall not submit or cause to be submitted offers, quotes, bids, or proposals, etc. to Gwinnett County, even when automatically or electronically distributed a notification or notified of a solicitation request. Submittals from firms currently on the Gwinnett County ineligible source list will not be considered."
" Trades and Subcontracts: Roofing, Gutters, Canopy Bids",GA,Reroofing,State/Local,,University System of Georgia,"Jun 9, 2022",University System of Georgia,https://ssl.doas.state.ga.us/gpr/eventDetails?eSourceNumber=82900-CVT0000056&sourceSystemType=ps,"82900-CVT0000056    		 ",Purchasing,,404-962-3049,djones@tcsg.edu,,"OVERVIEW: The Technical College System of Georgia is accepting sealed bids on behalf of Georgia Northwestern Technical College for a roof replacement project at their Walker County Campus in strict conformity with the project plans, bidding documents and contract documents associated with this project. Georgia Northwestern Technical College is located at 265 Bicentennial Trail, Rock Spring, GA 30739-2306. This project has been posted as an electronic bid event within the Team Georgia Marketplace system. The project plans are attached to the bid event. Review the Invitation to Bid document and the Registration and Bid Submission document attached to the bid notice on the Georgia Procurement Registry for more information about this project and the bidding process. MANDATORY PREBID CONFERENCE: Georgia Northwestern Technical College (GNTC) will be hosting an onsite Mandatory Prebid Conference and Site Visit at their Walker County Campus on May 17, 2022 at 2:00 p.m. EST to discuss the scope of work associated with this project. The meeting will be held in the Administration Building Conference Room. Review the Mandatory Prebid Conference document attached to the GPR Bid Notice for more details. DOAS CUSTOMER SERVICE: For technical assistance with system registration, accessing the bid event or accessing the bid documents, contact the DOAS Customer Service Help Desk by phone at 404-657-6000 or by email at ProcurementHelp@doas.ga.gov, Monday through Friday, from 8:00 AM to 5:00 PM, excluding State Holidays or any other day state offices are closed such as furlough days or closings in response to inclement weather."
" Trades and Subcontracts: Roofing, Gutters, Canopy Bids",GA,Reroofing,State/Local,,"Dodge County Schools, Georgia","Jun 7, 2022","Dodge County Schools, Georgia",https://ssl.doas.state.ga.us/gpr/eventDetails?eSourceNumber=22558146455485&sourceSystemType=doas,"6455485    		 ",Purchasing,,31023,gevans@dodge.k12.ga.us,,"Dodge County Board of Education is requesting proposals from interested and qualified Construction Firms for the reroof of North and South Dodge Elementary Schools, Eastman, Ga. 312023. The proposed budget for each school is approximately $1,300,000.00. Proposals and construction documents will be available from Southern A&E. LLC. 770-819-7777."
" Trades and Subcontracts: Roofing, Gutters, Canopy Bids",GA,Roof Replacement,State/Local,,University of West Georgia,"Jun 9, 2022",University of West Georgia,https://ssl.doas.state.ga.us/gpr/eventDetails?eSourceNumber=55400-eRFQ-000000294-2022&sourceSystemType=jag,"55400-eRFQ-000000294    		 ",Purchasing Department,,,askinner@westga.edu,,"Replace existing Roof with PVC Roof System. Work includes removal of old roof down to structural deck, installation of a vapor barrier, insulation, cover board and PVC Membrane. New flashing, gutters, downspouts and metal flashing. Identify a two-ply cold applied modified bitumen room system as an alternate."
" Trades and Subcontracts: Roofing, Gutters, Canopy Bids",GA,Roof Replacement,State/Local,,"Cobb County School District, Georgia","Jun 7, 2022","Cobb County School District, Georgia",https://ssl.doas.state.ga.us/gpr/eventDetails?eSourceNumber=2263310B2247&sourceSystemType=doas,"B2247    		 ",Purchasing,,770-590-4524,wendy.bell@cobbk12.org,,"This project consists of removing the existing roof system at Sanders ES including all associated components down to the structural deck and replacement with a new modified bitumen roof system in accordance with the construction documents. The roof area within the scope of this project is approximately 117,000SF."
" Trades and Subcontracts: Roofing, Gutters, Canopy Bids",GA,Trion Community Center Re-Roof Specifications,State/Local,,"Trion, Georgia","Sep 22, 2022","Trion, Georgia",https://ssl.doas.state.ga.us/gpr/eventDetails?eSourceNumber=226625801-2022&sourceSystemType=doas,"01-2022    		 ",,,706-734-2332,mduncan@townoftrion.net,,"The Town of Trion will be accepting sealed bids to Re-Roof the Recreation Department at the Town Hall until 1:00p.m. local time, Wednesday, February 9, 2022 at which time they will be publicly opened and read aloud. No submitted bid may be withdrawn after the scheduled closing time for receipt of bids for a period of thirty (30) days. Scope of Services: The successful Contractor shall be responsible for providing necessary design, materials, labor and equipment to construct the complete project as described in bid documents to re-roof the Trion Community Center. Copies of the bid documents can be obtained from the Town of Trion, Town Hall, 1220 Pine Street, Trion, Georgia 30753. Electronic copies can be requested at no charge mduncan@townoftrion.net or cmason@townoftrion.net. Proposed bidders may contact Trion Building Official, Mark Askew at 706-734-3665 with questions or to schedule a visit to the project site. NO formal pre-bid meeting will occur. However, it is highly advised that proposed bidders visit and survey the site prior to submitting a proposal. The Town of Trion reserves the right to reject any and all bids and to waive any informalities deemed to be in the best interest of the Town."
" Trades and Subcontracts: Roofing, Gutters, Canopy Bids",HI,"Airport Automotive Shop Roof Insulation Repairs	",State/Local,,State of Hawaii,"Jun 16, 2022",State of Hawaii,https://hiepro.ehawaii.gov/public-display-solicitation.html?rfid=22002543,"Q22002543	    		 ",Purchasing,,808-586-0554,jaime.k.kauhi@hawaii.gov,,"Q22002543	Kahului Airport Automotive Shop Roof Insulation Repairs	Services	Executive	Transportation	Maui	06/02/2022	06/16/2022 02:00 PM"
" Trades and Subcontracts: Roofing, Gutters, Canopy Bids",HI,Roof Improvements,State/Local,,State of Hawaii,"Jun 24, 2022",State of Hawaii,https://hands.ehawaii.gov/hands/opportunities/opportunity-details/21595,"RFB-DDC-1584207	    		 ",Purchasing,,808-586-0554,bfspurchasing@honolulu.gov,,"RFB-DDC-1584207	Manoa Valley District Park Gymnasium No. 2 and Multi-Purpose Building Roof Improvements, Job No. 22-P-08	Construction	City and County of Honolulu	City & County of Honolulu	Oahu	06/01/2022	06/24/2022 02:00 PM"
" Trades and Subcontracts: Roofing, Gutters, Canopy Bids",HI,Gutter Improvements,State/Local,,State of Hawaii,"Jun 9, 2022",State of Hawaii,https://hands.ehawaii.gov/hands/opportunities/opportunity-details/21535,"RFB-DDC-1485102	    		 ",Purchasing,,808-586-0554,bfspurchasing@honolulu.gov,,"RFB-DDC-1485102	Honolulu Hale Gutter Improvements, Job No. VI-07-20-C	Construction	City and County of Honolulu	City & County of Honolulu	Oahu	05/17/2022	06/09/2022 02:00 PM"
