category_id,state,title,type,naic_code,buyer,deadline,agency,contract_link,notice_id,purchasing_department,contact_office_name,contact_officer_number,contact_officer_email,keywords,description
" Infrastructure: Bridges, Roads, Airports, Rails, Transit Bids",TX,Hazard Elimination and Safety - 75,State/Local,,State of Texas 2,"Jun 29, 2022",State of Texas 2,https://www.txsmartbuy.com/esbddetails/view/0281-02-075_0622,"0281-02-075_0622    		 ",,,,,,"STATE LET CONSTRUCTION CONTRACT, COLLIN CO, HAZARD ELIMINATION & SAFETY

Solicitation ID: 0281-02-075_0622

Status: Posted

Response Due Time: 1:00 PM

Response Due Date: 6/29/2022

Agency/Texas SmartBuy Member Number: 601

Solicitation Description:

COUNTY: COLLIN
HIGHWAY: SH 78, ETC
TYPE: HAZARD ELIMINATION & SAFETY
EST. COST: $1,165,667.65"
" Infrastructure: Bridges, Roads, Airports, Rails, Transit Bids",TX,Hazard Elimination and Safety - 13,State/Local,,State of Texas 2,"Jun 30, 2022",State of Texas 2,https://www.txsmartbuy.com/esbddetails/view/0508-02-131_0622,"0508-02-131_0622    		 ",,,,,,"STATE LET CONSTRUCTION CONTRACT, CHAMBERS CO, HAZARD ELIMINATION & SAFETY

Solicitation ID: 0508-02-131_0622

Status: Posted

Response Due Time: 1:00 PM

Response Due Date: 6/30/2022

Agency/Texas SmartBuy Member Number: 601

Solicitation Description:

COUNTY: CHAMBERS
HIGHWAY: IH 10
TYPE: HAZARD ELIMINATION & SAFETY
EST. COST: $1,419,196.10"
" Infrastructure: Bridges, Roads, Airports, Rails, Transit Bids",TX,Hazard Elimination and Safety - 25,State/Local,,State of Texas 2,"Jun 30, 2022",State of Texas 2,https://www.txsmartbuy.com/esbddetails/view/2570-01-011_0622,"2570-01-011_0622    		 ",,,,,,"STATE LET CONSTRUCTION CONTRACT, BROWN CO, HAZARD ELIMINATION & SAFETY

Solicitation ID: 2570-01-011_0622

Status: Posted

Response Due Time: 1:00 PM

Response Due Date: 6/30/2022

Agency/Texas SmartBuy Member Number: 601

Solicitation Description:

COUNTY: BROWN
HIGHWAY: FM 2632
TYPE: HAZARD ELIMINATION & SAFETY
EST. COST: $2,337,554.84"
" Infrastructure: Bridges, Roads, Airports, Rails, Transit Bids",TX,Resurface Existing 4 -Lane Roadway,State/Local,,State of Texas 2,"Jun 29, 2022",State of Texas 2,https://www.txsmartbuy.com/esbddetails/view/0218-04-119_0622,"0218-04-119_0622    		 ",,,,,,"STATE LET CONSTRUCTION CONTRACT, CASS CO, RESURFACE EXISTING 4-LANE ROADWAY

Solicitation ID: 0218-04-119_0622

Status: Posted

Response Due Time: 1:00 PM

Response Due Date: 6/29/2022

Agency/Texas SmartBuy Member Number: 601

Solicitation Description:

COUNTY: CASS
HIGHWAY: US 59
TYPE: RESURFACE EXISTING 4-LANE ROADWAY
EST. COST: $9,024,075.35"
" Infrastructure: Bridges, Roads, Airports, Rails, Transit Bids",TX,Hazard Elimination and Safety - 62,State/Local,,State of Texas 2,"Jun 30, 2022",State of Texas 2,https://www.txsmartbuy.com/esbddetails/view/2446-01-030_0622,"2446-01-030_0622    		 ",,,,,,"STATE LET CONSTRUCTION CONTRACT, BRAZOS CO, HAZARD ELIMINATION & SAFETY

Solicitation ID: 2446-01-030_0622

Status: Posted

Response Due Time: 1:00 PM

Response Due Date: 6/30/2022

Agency/Texas SmartBuy Member Number: 601

Solicitation Description:

COUNTY: BRAZOS
HIGHWAY: SH 30
TYPE: HAZARD ELIMINATION & SAFETY
EST. COST: $1,165,544.57"
" Infrastructure: Bridges, Roads, Airports, Rails, Transit Bids",TX,Bridge Replacement - 12,State/Local,,State of Texas 2,"Jun 30, 2022",State of Texas 2,https://www.txsmartbuy.com/esbddetails/view/0912-31-307_0622,"0912-31-307_0622    		 ",,,,,,"STATE LET CONSTRUCTION CONTRACT, BRAZORIA CO, BRIDGE REPLACEMENT

Solicitation ID: 0912-31-307_0622

Status: Posted

Response Due Time: 1:00 PM

Response Due Date: 6/30/2022

Agency/Texas SmartBuy Member Number: 601

Solicitation Description:

COUNTY: BRAZORIA
HIGHWAY: CR, ETC
TYPE: BRIDGE REPLACEMENT
EST. COST: $2,770,785.00"
" Infrastructure: Bridges, Roads, Airports, Rails, Transit Bids",TX,Construct Bridge,State/Local,,State of Texas 2,"Jun 29, 2022",State of Texas 2,https://www.txsmartbuy.com/esbddetails/view/0598-02-112_0622,"0598-02-112_0622    		 ",,,,,,"STATE LET CONSTRUCTION CONTRACT, BRAZORIA CO, CONSTRUCT BRIDGE

Solicitation ID: 0598-02-112_0622

Status: Posted

Response Due Time: 1:00 PM

Response Due Date: 6/29/2022

Agency/Texas SmartBuy Member Number: 601

Solicitation Description:

COUNTY: BRAZORIA
HIGHWAY: SH 288
TYPE: CONSTRUCT BRIDGE
EST. COST: $28,575,575.40"
" Infrastructure: Bridges, Roads, Airports, Rails, Transit Bids",TX,Hazard Elimination and Safety ,State/Local,,State of Texas 2,"Jun 29, 2022",State of Texas 2,https://www.txsmartbuy.com/esbddetails/view/0915-12-624_0622,"0915-12-624_0622    		 ",,,,,,"STATE LET CONSTRUCTION CONTRACT, BEXAR CO, HAZARD ELIMINATION & SAFETY

Solicitation ID: 0915-12-624_0622

Status: Posted

Response Due Time: 1:00 PM

Response Due Date: 6/29/2022

Agency/Texas SmartBuy Member Number: 601

Solicitation Description:

COUNTY: BEXAR
HIGHWAY: CS
TYPE: HAZARD ELIMINATION & SAFETY
EST. COST: $2,033,106.53"
" Infrastructure: Bridges, Roads, Airports, Rails, Transit Bids",TX,Hazard Elimination and Safety - 09,State/Local,,State of Texas 2,"Jun 30, 2022",State of Texas 2,https://www.txsmartbuy.com/esbddetails/view/0915-12-693_0622,"0915-12-693_0622    		 ",,,,,,"STATE LET CONSTRUCTION CONTRACT, BEXAR CO, HAZARD ELIMINATION & SAFETY

Solicitation ID: 0915-12-693_0622

Status: Posted

Response Due Time: 1:00 PM

Response Due Date: 6/30/2022

Agency/Texas SmartBuy Member Number: 601

Solicitation Description:

COUNTY: BEXAR
HIGHWAY: CR, ETC
TYPE: HAZARD ELIMINATION & SAFETY
EST. COST: $2,009,549.00"
" Infrastructure: Bridges, Roads, Airports, Rails, Transit Bids",TX,Highway Improvement ,State/Local,,State of Texas 2,"Jun 29, 2022",State of Texas 2,https://www.txsmartbuy.com/esbddetails/view/0915-00-241_0622,"0915-00-241_0622    		 ",,,,,,"STATE LET CONSTRUCTION CONTRACT, BEXAR CO, HIGHWAY IMPROVEMENT

Solicitation ID: 0915-00-241_0622

Status: Posted

Response Due Time: 1:00 PM

Response Due Date: 6/29/2022

Agency/Texas SmartBuy Member Number: 601

Solicitation Description:

COUNTY: BEXAR
HIGHWAY: VA
TYPE: HIGHWAY IMPROVEMENT
EST. COST: $3,940,421.26"
" Infrastructure: Bridges, Roads, Airports, Rails, Transit Bids",TX,Hazard Elimination and Safety ,State/Local,,State of Texas 2,"Jun 30, 2022",State of Texas 2,https://www.txsmartbuy.com/esbddetails/view/0016-08-043_0622,"0016-08-043_0622    		 ",,,,,,"STATE LET CONSTRUCTION CONTRACT, BEXAR CO, HAZARD ELIMINATION & SAFETY

Solicitation ID: 0016-08-043_0622

Status: Posted

Response Due Time: 1:00 PM

Response Due Date: 6/30/2022

Agency/Texas SmartBuy Member Number: 601

Solicitation Description:

COUNTY: BEXAR
HIGHWAY: SL 368, ET
TYPE: HAZARD ELIMINATION & SAFETY
EST. COST: $1,669,166.51"
" Infrastructure: Bridges, Roads, Airports, Rails, Transit Bids",TX,Widen Road - Add Lanes - 22,State/Local,,State of Texas 2,"Jun 30, 2022",State of Texas 2,https://www.txsmartbuy.com/esbddetails/view/0198-03-026_0622,"0198-03-026_0622    		 ",,,,,,"STATE LET CONSTRUCTION CONTRACT, ANDERSON, ETC CO, WIDEN ROAD - ADD LANES

Solicitation ID: 0198-03-026_0622

Status: Posted

Response Due Time: 1:00 PM

Response Due Date: 6/30/2022

Agency/Texas SmartBuy Member Number: 601

Solicitation Description:

COUNTY: ANDERSON, ETC
HIGHWAY: US 175
TYPE: WIDEN ROAD - ADD LANES
EST. COST: $48,574,548.55"
" Infrastructure: Bridges, Roads, Airports, Rails, Transit Bids",TX,Widen Road - Add Lanes - 17,State/Local,,State of Texas 2,"Jun 30, 2022",State of Texas 2,https://www.txsmartbuy.com/esbddetails/view/0017-13-012_0622,"0017-13-012_0622    		 ",,,,,,"STATE LET CONSTRUCTION CONTRACT, ATASCOSA, ETC CO, WIDEN ROAD - ADD LANES

Solicitation ID: 0017-13-012_0622

Status: Posted

Response Due Time: 1:00 PM

Response Due Date: 6/30/2022

Agency/Texas SmartBuy Member Number: 601

Solicitation Description:

COUNTY: ATASCOSA, ETC
HIGHWAY: SH 132, ET
TYPE: WIDEN ROAD - ADD LANES
EST. COST: $5,823,075.25"
" Infrastructure: Bridges, Roads, Airports, Rails, Transit Bids",TX,TxDOT Aviation Division- Notice to Bidders,State/Local,,State of Texas 2,"Jul 21, 2022",State of Texas 2,https://www.txsmartbuy.com/esbddetails/view/NTB4221SAMCG00000,"NTB4221SAMCG00000    		 ",,,,,,"TxDOT Aviation Division- Notice to Bidders

Solicitation ID: NTB4221SAMCG00000

Status: Addendum Posted

Response Due Time: 2:00 PM

Response Due Date: 7/21/2022

Agency/Texas SmartBuy Member Number: 601

Solicitation Description:
Statewide Airport Maintenance Project Golf"
" Infrastructure: Bridges, Roads, Airports, Rails, Transit Bids",TX,Bus Electrification Phase 2 Project,State/Local,,"Capital Metropolitan Transportation Authority, Texas","Jul 7, 2022","Capital Metropolitan Transportation Authority, Texas",https://www.capmetro.org/,"Bids    		 ",Purchasing,,512-389-7460,,,Bus Electrification Phase 2 Project - North Ops
" Infrastructure: Bridges, Roads, Airports, Rails, Transit Bids",TX,Taxiway A Realignment Phase 3,State/Local,,State of Texas 2,"Jun 22, 2022",State of Texas 2,https://www.txsmartbuy.com/esbddetails/view/212-1876-008," 212-1876-008    		 ",,,,william.mcgrew@rsandh.com,,"Taxiway A Realignment Phase 3

Solicitation ID: 212-1876-008

Status: Posted

Contact Name: William McGrew

Contact Number: 512-279-5449

Contact Email: william.mcgrew@rsandh.com

Response Due Time: 2:00 PM

Response Due Date: 6/22/2022

Agency/Texas SmartBuy Member Number: 710

Solicitation Description:
The Texas A&M University System is posting this Invitation to Bid on behalf of Easterwood Airport Management.  Refer to the attached for information on this bid and instructions to access the bid documents.

Note that there is a pre-bid conference scheduled for Wednesday, June 8, 2022 at 2:00 pm in the McKenzie Conference Room, Easterwood Airport, 1 McKenzie Terminal Blvd, College Station, TX 77845"
" Infrastructure: Bridges, Roads, Airports, Rails, Transit Bids",TX,Bids for Southwest Bypass Extension,State/Local,,"Williamson County, Texas","Jun 23, 2022","Williamson County, Texas",https://www.wilco.org/Purchasing,"22IFB110    		 ",Purchasing Department,,512-943-3553,johnny.grimaldo@wilco.org,,"Williamson County is seeking contractors for the construction of new roadway consisting of grading, base, paving, drainage structures, ditches, water quality BMPs, traffic signal, signing, sidewalk, and pavement markings.

Johnny Grimaldo, johnny.grimaldo@wilco.org"
" Infrastructure: Bridges, Roads, Airports, Rails, Transit Bids",TX,Bridge Preventative Maintenance,State/Local,,State of Texas 2,"Jun 21, 2022",State of Texas 2,https://www.txsmartbuy.com/esbddetails/view/6402-03-001_0622,"6402-03-001_0622    		 ",,,,,,"LOCAL LET MAINTENANCE CONTRACT, TOM GREEN CO, BRIDGE PREVENTATIVE MAINTENANCE

Solicitation ID: 6402-03-001_0622

Status: Posted

Response Due Time: 2:00 PM

Response Due Date: 6/21/2022

Agency/Texas SmartBuy Member Number: 601

Solicitation Description:

COUNTY: TOM GREEN
HIGHWAY: SH0208
TYPE: BRIDGE PREVENTATIVE MAINTENANCE
EST. COST: $247,542.15"
" Infrastructure: Bridges, Roads, Airports, Rails, Transit Bids",TX,Bridge Repair,State/Local,,"Richardson, Texas","Jun 24, 2022","Richardson, Texas",https://www.cor.net/,"74-22    		 ",Purchasing,,972-744-4130,,,"BID NO. 74-22 — RENNER ROAD BRIDGE OVER PRAIRIE CREEK – BRIDGE REPAIR The City of Richardson shall accept electronic bids through Periscope S2G at periscopeholdings.com or sealed bids for Bid No. 74-22 – Renner Road Bridge Over Prairie Creek – Bridge Repair, until Friday, June 24, 2022, prior to 2:00 P.M. Central Time. Bids shall be received in the Purchasing Department located in the City Hall/Civic Center Building at 411 West Arapaho Road, Suite 101, Richardson, Texas 75080."
" Infrastructure: Bridges, Roads, Airports, Rails, Transit Bids",TX,Bids for Camp Twin Lakes Pedestrian Bridge,State/Local,,"Williamson County, Texas","Jun 14, 2022","Williamson County, Texas",https://www.wilco.org/Purchasing,"22IFB115     		 ",Purchasing Department,,512-943-3553,johnny.grimaldo@wilco.org,,"22IFB115 IFB Camp Twin Lakes Pedestrian Bridge

Johnny Grimaldo, johnny.grimaldo@wilco.org"
" Infrastructure: Bridges, Roads, Airports, Rails, Transit Bids",TX,Bids for Widening and Reconstruction of Beechnut Street Phase I ,State/Local,,"Fort Bend County, Texas","Jun 21, 2022","Fort Bend County, Texas",https://www.fortbendcountytx.gov/b22-078-widening-and-reconstruction-beechnut-street-phase-i-fort-bend-county-mobility-bond-project,"B22-078     		 ",Purchasing,,281-341-8640,,,Widening and Reconstruction of Beechnut Street Phase I for Fort Bend County Mobility Bond Project No. 17410
" Infrastructure: Bridges, Roads, Airports, Rails, Transit Bids",TX,Toll Pavement Replacement at the SHT Northeast Plaza,State/Local,,"Harris County, Texas","Jun 27, 2022","Harris County, Texas",https://purchasing.harriscountytx.gov/pages/default.aspx,"22/0053	    		 ",Purchasing,,713-755-5036,,,"ITB - Contract 354; Toll Pavement Replacement at the SHT Northeast Plaza, in Harris County, Texas"
" Infrastructure: Bridges, Roads, Airports, Rails, Transit Bids",TX,Rehabilitation of Various Streets in the Cloverleaf Area,State/Local,,"Harris County, Texas","Jun 27, 2022","Harris County, Texas",https://purchasing.harriscountytx.gov/pages/default.aspx,"22/0219	    		 ",Purchasing,,713-755-5036,,,ITB - Rehabilitation of Various Streets in the Cloverleaf Area for the BetterStreets2Neighborhoods Community Program for Harris County Precinct 2
" Infrastructure: Bridges, Roads, Airports, Rails, Transit Bids",TX,Alley Reconstruction Group 17-1102,State/Local,,"Dallas, Texas","Jun 10, 2022","Dallas, Texas",https://dallascityhall.com/opportunities/68453,"CIZ22-PBW-2043    		 ",Procurement,,214-670-3325,,,"CIZ22-PBW-2043	Alley Reconstruction Group 17-1102	Jun 10th 2022, 1:00 PM CDT"
" Infrastructure: Bridges, Roads, Airports, Rails, Transit Bids",TX,Jefferson and Twelfth Connector Lane Diet and Removal,State/Local,,"Dallas, Texas","Jun 10, 2022","Dallas, Texas",https://dallascityhall.com/opportunities/68446,"CIZ22-PBW-2042    		 ",Procurement,,214-670-3325,,,"CIZ22-PBW-2042	Jefferson and Twelfth Connector Lane Diet and Removal - PB174990	Jun 10th 2022, 1:00 PM CDT"
" Infrastructure: Bridges, Roads, Airports, Rails, Transit Bids",TX,West Military Drive/Potranco Road Joint Development,State/Local,,"VIA Metropolitan Transit, Texas","Jun 9, 2022","VIA Metropolitan Transit, Texas",,"22-378    		 ",Purchasing,,210-362-2400,,,22-378 - West Military Drive/Potranco Road Joint Development
" Infrastructure: Bridges, Roads, Airports, Rails, Transit Bids",TX,Drainage Improvements,State/Local,,"Harlingen, Texas","Jun 23, 2022","Harlingen, Texas",https://www.myharlingen.us/page/open/5615/0/Bid_No_2022_11_Jackson_Avenue_Drainage_Improvements.pdf,"2022-11    		 ",Purchasing,,956-216-5316,,,"Advertise/ Bids/ Notices
PDF iconBid No. 2022-11 Jackson Avenue Drainage Improvements - ARP Act of 2021"
" Infrastructure: Bridges, Roads, Airports, Rails, Transit Bids",TX,Safe Routes to School Improvements,State/Local,,"Pearland, Texas","Jun 9, 2022","Pearland, Texas",,"0422-12    		 ",Purchasing,,281-652-1668,ebids@pearlandtx.gov,,"ITB-Sealed
Status	Issued
Number	0422-12 Addendum 1 (Safe Routes to School Improvements)
Issue Date & Time	5/18/2022 10:57:13 AM (CT)
Close Date & Time	6/9/2022 02:00:00 PM (CT)"
" Infrastructure: Bridges, Roads, Airports, Rails, Transit Bids",TX,RFB Road Improvements,State/Local,,"Hardin County, Texas","Jun 9, 2022","Hardin County, Texas",https://www.co.hardin.tx.us/upload/page/3713/GORE%20STORE%20CONSTRUCTION.pdf,"20-065-145-C857    		 ",Purchasing,,409-246-5123,,,"REQUEST FOR BID-GORE STORE ROAD IMPROVEMENTS, GLO PROJECT NO. 20-065-145-C857

GORE STORE CONSTRUCTION.pdf"
" Supplies: Electrical, Lighting, Cabling Bids",DL,Defense Logistics Agency is Seeking Bids for Switch Pressure,Federal,,Defense Logistics Agency,"Jun 13, 2022",Defense Logistics Agency,https://www.dibbs.bsm.dla.mil/rfq/rfqrec.aspx?sn=SPE7M522T376N,"SPE7M522T376N    		    		 ",Purchasing,,571-767-0192,,,Defense Logistics Agency is Seeking Bids for 82 EA Switch Pressure - Small Business Set-Aside 100% - FSC #5930
" Supplies: Electrical, Lighting, Cabling Bids",DL,Defense Logistics Agency is Seeking Bids for Capacitor Fixed Pla,Federal,,Defense Logistics Agency,"Jun 13, 2022",Defense Logistics Agency,https://www.dibbs.bsm.dla.mil/rfq/rfqrec.aspx?sn=SPE7M522T376M,"SPE7M522T376M    		    		 ",Purchasing,,571-767-0192,,,Defense Logistics Agency is Seeking Bids for 4 EA Capacitor Fixed Pla  - FSC #5910
" Supplies: Electrical, Lighting, Cabling Bids",DL,Defense Logistics Agency is Seeking Bids for Fuse Cartridge,Federal,,Defense Logistics Agency,"Jun 13, 2022",Defense Logistics Agency,https://www.dibbs.bsm.dla.mil/rfq/rfqrec.aspx?sn=SPE7M522T376L,"SPE7M522T376L    		    		 ",Purchasing,,571-767-0192,,,Defense Logistics Agency is Seeking Bids for 6 EA Fuse Cartridge  - FSC #5920
" Supplies: Electrical, Lighting, Cabling Bids",DL,Defense Logistics Agency is Seeking Bids for Capacitor Fixed Ele,Federal,,Defense Logistics Agency,"Jun 13, 2022",Defense Logistics Agency,https://www.dibbs.bsm.dla.mil/rfq/rfqrec.aspx?sn=SPE7M522T376K,"SPE7M522T376K    		    		 ",Purchasing,,571-767-0192,,,Defense Logistics Agency is Seeking Bids for 2 EA Capacitor Fixed Ele  - FSC #5910
" Supplies: Electrical, Lighting, Cabling Bids",DL,Defense Logistics Agency is Seeking Bids for Holder Printed Circ,Federal,,Defense Logistics Agency,"Jun 13, 2022",Defense Logistics Agency,https://www.dibbs.bsm.dla.mil/rfq/rfqrec.aspx?sn=SPE7M522T376J,"SPE7M522T376J    		    		 ",Purchasing,,571-767-0192,,,Defense Logistics Agency is Seeking Bids for 92 EA Holder Printed Circ  - FSC #5998
" Supplies: Electrical, Lighting, Cabling Bids",DL,Defense Logistics Agency is Seeking Bids for Shielding Gasket El,Federal,,Defense Logistics Agency,"Jun 13, 2022",Defense Logistics Agency,https://www.dibbs.bsm.dla.mil/rfq/rfqrec.aspx?sn=SPE7M522T376H,"SPE7M522T376H    		    		 ",Purchasing,,571-767-0192,,,Defense Logistics Agency is Seeking Bids for 31 EA Shielding Gasket El  - FSC #5999
" Supplies: Electrical, Lighting, Cabling Bids",DL,Defense Logistics Agency is Seeking Bids for Adapter Connector,Federal,,Defense Logistics Agency,"Jun 13, 2022",Defense Logistics Agency,https://www.dibbs.bsm.dla.mil/rfq/rfqrec.aspx?sn=SPE7M522T376G,"SPE7M522T376G    		    		 ",Purchasing,,571-767-0192,,,Defense Logistics Agency is Seeking Bids for 306 EA Adapter Connector  - FSC #5935
" Supplies: Electrical, Lighting, Cabling Bids",DL,Defense Logistics Agency is Seeking Bids for Connector Plug Elec,Federal,,Defense Logistics Agency,"Jun 13, 2022",Defense Logistics Agency,https://www.dibbs.bsm.dla.mil/rfq/rfqrec.aspx?sn=SPE7M522T376F,"SPE7M522T376F    		    		 ",Purchasing,,571-767-0192,,,Defense Logistics Agency is Seeking Bids for 1 EA Connector Plug Elec  - FSC #5935
" Supplies: Electrical, Lighting, Cabling Bids",DL,Defense Logistics Agency is Seeking Bids for Backshell Electrica,Federal,,Defense Logistics Agency,"Jun 13, 2022",Defense Logistics Agency,https://www.dibbs.bsm.dla.mil/rfq/rfqrec.aspx?sn=SPE7M522T376E,"SPE7M522T376E    		    		 ",Purchasing,,571-767-0192,,,Defense Logistics Agency is Seeking Bids for 2 EA Backshell Electrica  - FSC #5935
