category_id,state,title,type,naic_code,buyer,deadline,agency,contract_link,notice_id,purchasing_department,contact_office_name,contact_officer_number,contact_officer_email,keywords,description
" Services: Printing, Publishing, Mailing, Subscription, Books and Periodical Bids",FL,Library Delivery Services,State/Local,,"Broward County, Florida","Jun 8, 2022","Broward County, Florida",https://www.broward.org/Purchasing/SolicitationsAndResults/Pages/Default.aspx,"OPN2124384B1	    		 ",Purchasing,,954-357-6070,,,"OPN2124384B1	Library Delivery Services"
" Services: Printing, Publishing, Mailing, Subscription, Books and Periodical Bids",FL,Sports Coast 2022-2024 Destination Travel Guide,State/Local,,"Florida Online Bid System, Florida","Jun 14, 2022","Florida Online Bid System, Florida",,"Bid    		 ",Purchasing,,,,,"EXPERIENCE FLORIDA'S SPORTS COAST 2022-2024 DESTINATION TRAVEL GUIDE
Location
Florida
Publication Date
05/18/2022
Closing Date
06/14/2022 02:30 PM EDT"
" Services: Printing, Publishing, Mailing, Subscription, Books and Periodical Bids",FL,"Printing, Labeling and Mailing Services",State/Local,,"Duval County Public Schools, Florida","Jun 9, 2022","Duval County Public Schools, Florida",https://dcps.duvalschools.org/Page/10617,"ID: ITB-035-0-2022/L    		 ",Purchasing,,904-858-4848,,,"Printing, Labeling and Mailing Services
Active
Duval County Public Schools - Purchasing Services, Jacksonville, FL
ID: ITB-035-0-2022/LN"
" Services: Printing, Publishing, Mailing, Subscription, Books and Periodical Bids",FL,Printing & Distribution of Guide,State/Local,,"Jacksonville, Florida","Jun 8, 2022","Jacksonville, Florida",https://rfp.coj.net/rfp/solicitation/SolicitationPublicNotice.asp?BIDID=XF-0386-22&From=&BidType=Contractual%20Services%20and%20Supplies,"XF-0386-22    		 ",Purchasing Officer,,904-255-8800,dklages@coj.net,,PRINTING AND DISTRIBUTION OF THE 2022 - 2023 CITY OF JACKSONVILLE PREPAREDNESS & RESPONSE GUIDE
" Services: Printing, Publishing, Mailing, Subscription, Books and Periodical Bids",FL,"Print, Bind, Mail & Deliver City's Publications",State/Local,,"Coconut Creek, Florida","Jun 9, 2022","Coconut Creek, Florida",https://coconutcreek.ionwave.net/CurrentSourcingEvents.aspx,"RFP No. 06-01-22-10	    		 ",Purchasing,,954-973-6730,,,"RFP No. 06-01-22-10	Print, Bind, Mail & Deliver City's Publications"
" Services: Printing, Publishing, Mailing, Subscription, Books and Periodical Bids",GA,Library Newsletter Printing,State/Local,,"Fulton County, Georgia","Jun 10, 2022","Fulton County, Georgia",https://fultoncountyga.gov/inside-fulton-county/fulton-county-departments/purchasing-and-contract-compliance/vendor-workshops,"22EF134939B    		 ",Procurement Officer,,404-612-5800,,,"22EF134939B
Library Newsletter Printing
Georgia
CalendarPublished 05/31/2022
ClockClosing 06/10/2022"
" Services: Printing, Publishing, Mailing, Subscription, Books and Periodical Bids",HI,Price Term Agreement for Printing Envelopes,State/Local,,"Hawaii County, Hawaii",Today ,"Hawaii County, Hawaii","https://www.publicpurchase.com/gems/hawaiico,hi/buyer/public/publicInfo","RFQ #7033    		 ",Purchasing Agent,,808-961-8231,,,"(zc) - PRICE TERM AGREEMENT FOR PRINTING ENVELOPES (VARIOUS DEPARTMENTS)
	May 27, 2022	Jun 03, 2022	6 days 7 hours"
" Services: Printing, Publishing, Mailing, Subscription, Books and Periodical Bids",HI,Price Term Agreement for Printing Business Cards ,State/Local,,"Hawaii County, Hawaii",Today ,"Hawaii County, Hawaii","https://www.publicpurchase.com/gems/hawaiico,hi/buyer/public/publicInfo","RFQ #7032 (zc)    		 ",Purchasing Agent,,808-961-8231,,,"RFQ #7032 (zc) - PRICE TERM AGREEMENT FOR PRINTING BUSINESS CARDS
	May 27, 2022	Jun 03, 2022	6 days 7 hours"
" Services: Printing, Publishing, Mailing, Subscription, Books and Periodical Bids",HI,"To Fabricate, Print & Deliver Various Traffic Citation Forms	",State/Local,,State of Hawaii,"Jun 17, 2022",State of Hawaii,https://hiepro.ehawaii.gov/public-display-solicitation.html?rfid=22002458,"B22002458	    		 ",Purchasing,,808-586-0554,tritia.l.cruz@courts.hawaii.gov,,"B22002458	To Fabricate, Print & Deliver Various Traffic Citation Forms	Goods and Services	Judiciary	Judiciary	Statewide	05/25/2022	06/17/2022 02:00 PM"
" Services: Printing, Publishing, Mailing, Subscription, Books and Periodical Bids",ID,Printing State of Idaho Highway Maps,State/Local,,State of Idaho,"Jun 22, 2022",State of Idaho,http://adm.idaho.gov/,"RFI20221630    		 ",Purchasing Division,,208-327-7465,kirk.anderson@itd.idaho.gov,,"Printing State of Idaho Highway Maps
Printing State of Idaho Highway Maps
Open
5/12/2022 5:00 PM MDT
Close
6/22/2022 5:00 PM MDT
Type
RFI
Number
RFI20221630
Contact
Kirk Anderson kirk.anderson@itd.idaho.gov"
" Services: Printing, Publishing, Mailing, Subscription, Books and Periodical Bids",IL,Pitney Bowes Postage Sole Source for FY23,State/Local,,State of Illinois,"Jun 8, 2022",State of Illinois,https://www.bidbuy.illinois.gov/bso/external/bidDetail.sdo?docId=23-478HFS-DIREC-B-29609,"23-478HFS-DIREC-B-29    		 ",Purchasing Director,,866-455-2987,,,Pitney Bowes Postage Sole Source for FY23
" Services: Printing, Publishing, Mailing, Subscription, Books and Periodical Bids",IL,EMERGENCY NOTICE - State Directory Services,State/Local,,State of Illinois,"Aug 29, 2022",State of Illinois,https://www.bidbuy.illinois.gov/bso/external/bidDetail.sdo?docId=22-448DOIT-TELEC-B-29960,"22-448DOIT-TELEC-B-2    		 ",Purchasing Director,,866-455-2987,,,EMERGENCY NOTICE - State Directory Services
" Services: Printing, Publishing, Mailing, Subscription, Books and Periodical Bids",IL,Re-Bid Printing and Mailing of the Proposed 2022 Illinois Constitutional Amendment Notice,State/Local,,State of Illinois,"Jun 17, 2022",State of Illinois,https://www.bidbuy.illinois.gov/bso/external/bidDetail.sdo?docId=22-350SOS-SOS35-B-29970,"22-350SOS-SOS35-B-29    		 ",Purchasing Director,,866-455-2987,,,Re-Bid Printing and Mailing of the Proposed 2022 Illinois Constitutional Amendment Notice
" Services: Printing, Publishing, Mailing, Subscription, Books and Periodical Bids",KY,Printing and Mailing Services,State/Local,,"Lexington-Fayette Urban County Government, Kentucky","Jun 14, 2022","Lexington-Fayette Urban County Government, Kentucky",https://lexingtonky.ionwave.net/PublicDetail.aspx?bidID=2230&ret=OPEN&pg=0&bidNumber=&title=&type=&org=,"Bid 51-2022    		 ",Purchasing,,859-258-3320,chayes@lexingtonky.gov,,"Bid 51-2022	Printing and Mailing Services	Bid	5/31/2022	6/14/2022 02:00:00 PM (ET)"
" Services: Printing, Publishing, Mailing, Subscription, Books and Periodical Bids",KY,Printing and Mailing Services,State/Local,,"Lexington-Fayette Urban County Government, Kentucky","Jun 14, 2022","Lexington-Fayette Urban County Government, Kentucky",https://lexingtonky.ionwave.net/CurrentSourcingEvents.aspx,"Bid 51-2022    		 ",Purchasing,,859-258-3320,chayes@lexingtonky.gov,,"Bid 51-2022	
Printing and Mailing Services

Contact Information
Name	Conni Hayes
Address	200 East Main Street
Lexington, KY 40507
Phone	(859) 2583320
Fax	(859) 2583322
Email	chayes@lexingtonky.gov"
" Services: Printing, Publishing, Mailing, Subscription, Books and Periodical Bids",LA,Printing Recruiting Brochure and Calendar,State/Local,,State of Louisiana,"Jun 16, 2022",State of Louisiana,https://wwwcfprd.doa.louisiana.gov/osp/lapac/srchopen.cfm?deptno=all&catno=all&dateStart=06%2F01%2F2022&dateEnd=06%2F01%2F2022&compareDate=I&keywords=&keywordsCheck=all,"50007-RQ22-0016    		 ",Purchasing Agent,,225-342-8049,toals@nsula.edu,,"50007-RQ22-0016 	NSU Printing Recruiting Brochure and Calendar
Original: 50007-RQ22-0016 	06/01/2022 	06/16/2022
2:00:00 PM CT"
" Services: Printing, Publishing, Mailing, Subscription, Books and Periodical Bids",LA,Printing of Precinct Registers ,State/Local,,State of Louisiana,"Jun 21, 2022",State of Louisiana,https://wwwcfprd.doa.louisiana.gov/osp/lapac/srchopen.cfm?deptno=all&catno=all&dateStart=05%2F31%2F2022&dateEnd=05%2F31%2F2022&compareDate=I&keywords=&keywordsCheck=all,"3000019095 	    		 ",Purchasing Agent,,225-342-8049,kathleen.doring@la.gov,,"3000019095 	Printing of Precinct Registers for SOS
Original: 3000019095
Attachments:
? Attachment A - Special Terms and Conditions - Pages 1 - 9
? Attachment B - Specifications - Pages 1 - 3
? Attachment C - Price Sheet - Page 1
? Attachment D - Online Bidding Instructions - Pages 1 - 10 	05/31/2022 	06/21/2022
10:00:00 AM CT"
" Services: Printing, Publishing, Mailing, Subscription, Books and Periodical Bids",LA,Specialty Printing ,State/Local,,State of Louisiana,"Jun 14, 2022",State of Louisiana,https://wwwcfprd.doa.louisiana.gov/osp/lapac/srchopen.cfm?deptno=all&catno=all&dateStart=05%2F27%2F2022&dateEnd=05%2F27%2F2022&compareDate=I&keywords=&keywordsCheck=all,"20008-A22-0660 	    		 ",Purchasing Agent,,225-342-8049,,,"20008-A22-0660 	A22-0660 Specialty Printing for East Baton Rouge Parish Libraries
Original: 20008-A22-0660 	05/27/2022 	06/14/2022
11:00:00 AM CT"
" Services: Printing, Publishing, Mailing, Subscription, Books and Periodical Bids",MD,"Store, Ship and Distribute Smoking Cessation Printed Materials",State/Local,,Maryland Department of Health and Mental Hygiene,"Jun 15, 2022",Maryland Department of Health and Mental Hygiene,https://emma.maryland.gov/page.aspx/en/bpm/process_manage_extranet/45621,"BPM030066    		 ",Purchasing,,410-767-6500,,,"The Maryland Department of Health (MDH or the Department), Prevention and Health Promotion Administration, and Center for Tobacco Prevention and Control, is issuing this Invitation for Bids (IFB) for a Contractor to store and ship all tobacco prevention and control materials for the Department. Materials will be housed at the Contractor’s warehouse and distributed to local health departments, doctor’s offices, Maryland residents, providers, hospitals, worksites, churches, community groups and other stakeholders across Maryland. Materials shall be shipped on an ongoing basis, upon receipt of electronic, written, and faxed requests."
" Services: Printing, Publishing, Mailing, Subscription, Books and Periodical Bids",MD,Drug Database Licensing,Federal,,Department of Health and Human Services,"Jun 7, 2022",Department of Health and Human Services,https://sam.gov/opp/c1c30163deaa45378a8434d6020f5ff4/view,"75N97022Q00034    		    		 ",Purchasing,,202-690-7300,cameron.earle@nih.gov,,"This is a combined synopsis/solicitation for commercial items prepared in accordance with the procedures contained in FAR Part 12.6, Acquisition of Commercial Items, and FAR Part 13, Simplified Acquisition Procedures, as supplemented with additional information included in this notice. This announcement constitutes the only solicitation; quotes are being requested and a written solicitation will not be issued. This acquisition is for the selected contractor to provide drug database licensing. (A) The solicitation number is 75N97022Q00034 and is issued as a Request for Quotation (RFQ). (B) The solicitation document and incorporated provisions and clauses are those in effect through Federal Acquisition Circular (FAC) Number 2022-05. (C) The associated NAICS code is 511199 and the size standard in number of employees is 500. (D) List CLINS, item descriptions, quantities and units of measure: See attached RFQ. (E) Description/Statement of Work/Specification: See attached RFQ. (F) FAR Provision 52.212-1, Instructions to Offerors-Commercial, is incorporated by reference and applies to this acquisition. Please see the attached RFQ terms and conditions for the submission requirements. (G) FAR Provision 52.212-2, Evaluation Commercial Products and Commercial Services, is incorporated by reference and applies to this acquisition. For the evaluation criteria, please see the attached RFQ terms and conditions. (H) Offerors are required to complete in full FAR Provision 52.212-3, Offeror Representations and Certifications-Commercial Items, with their offer online at SAM: www.sam.gov. An offeror must state in their offer if they completed FAR 52.212-3 online and that is it up-to-date and valid. See the attached RFQ terms and conditions for more requirements. (I) FAR Clause 52.212-4, Contract Terms and Conditions-Commercial Items, applies to this acquisition. Please see the attached RFQ terms and conditions for its Addendum. (J) FAR Clause 52.212-5, Contract Terms and Conditions Required to Implement Statutes or Executive Orders-Commercial Items, is incorporated and applies to this acquisition. Please see the attached RFQ terms and conditions that are applicable to the acquisition. (K) A statement regarding any additional contract requirement(s) or terms and conditions (such as contract financing arrangements or warranty requirements) determined by the contracting officer to be necessary for this acquisition and consistent with customary commercial practices: N/A. (L) Date, time and place offers are due.?Offers are due by June 7th, 2022 at 11:00 AM EST.? Submit offers to the following e-mail address(es), by the offer due date and time: Cameron Earle Cameron.earle@nih.gov and Karen Miller Karen.miller@nih.gov."
" Services: Printing, Publishing, Mailing, Subscription, Books and Periodical Bids",MD,Original Artwork Replicas Poster Production and Mailing Services,State/Local,,State of Maryland,"Aug 5, 2022",State of Maryland,https://emma.maryland.gov/page.aspx/en/bpm/process_manage_extranet/45576,"BPM030044    		 ",Procurement,,800-449-4347,,,Maryland Public Television (MPT) is seeking a Contractor to provide Original Artwork Replicas and Poster Prints and mailing for the Tubman Douglas campaign
" Services: Printing, Publishing, Mailing, Subscription, Books and Periodical Bids",MD,Printing and Mailing of Sample Ballots,State/Local,,"Washington County, Maryland","Jun 6, 2022","Washington County, Maryland",https://www.washco-md.net/purchasing-department/purch-open-invites/,"Q-22-725    		 ",Purchasing,,240-313-2776,,,"Q-22-725
Printing and Mailing of Sample Ballots
Q-22-725 Printing and Mailing of Sample Ballots
Due Date / Time: ?June 06, 2022 / 3:00 P.M.
Tele-Conference Date / Time:? May 20, 2022 / 11:00 A.M."
" Services: Printing, Publishing, Mailing, Subscription, Books and Periodical Bids",MA,Printing of Books and Textbooks for BPS,State/Local,,"Boston, Massachusetts","Jun 14, 2022","Boston, Massachusetts",https://procurement.cityofboston.gov/psp/prdsp/SUPPLIER/ERP/h/?tab=DEFAULT,"BOSTN-EV00010831    		 ",Purchasing,,617-635-4000,,,"Event Name Printing of Books & Textbooks for BPS

Event ID BOSTN-EV00010831

Event Format/Type Sell Event RFx

Event Round 1

Event Version 1

Event Start Date 05/30/2022 12:00PM EDT

Event End Date 06/14/2022 12:00 PM EDT"
" Services: Printing, Publishing, Mailing, Subscription, Books and Periodical Bids",MA,"Managed Print Services	",State/Local,,"West Springfield, Massachusetts","Jun 8, 2022","West Springfield, Massachusetts",https://www.townofwestspringfield.org/government/departments/finance/procurement-bids/bids,"22-0030    		 ",Purchasing,,413-263-3028,,,"22-0030
Managed Print Services"
" Services: Printing, Publishing, Mailing, Subscription, Books and Periodical Bids",MA,Bids for Managed Print Services,State/Local,,State of Massachusetts,"Jun 8, 2022",State of Massachusetts,https://www.commbuys.com/bso/external/bidDetail.sdo?docId=BD-22-1347-WS137-WS137-75483,"BD-22-1347-WS137-WS1    		 ",Purchasing,,617-720-3300,,,22-0030 Managed Print Services
" Services: Printing, Publishing, Mailing, Subscription, Books and Periodical Bids",MI,Utility Billing Printing & Mailing Services,State/Local,,"Kalamazoo, Michigan","Jun 7, 2022","Kalamazoo, Michigan",https://www.kalamazoocity.org/Business-Development/Work-with-the-City-of-Kalamazoo/Bid-Opportunities/Utility-Billing-Printing-Mailing-Services,"91558-012.0    		 ",Purchasing Department,,269-337-8020,,,Utility Billing Printing & Mailing Services
" Services: Printing, Publishing, Mailing, Subscription, Books and Periodical Bids",MN,"Printing, Binding and Mailing of CEHD Connect Magazine",State/Local,,University of Minnesota,"Jun 13, 2022",University of Minnesota,https://mbid.ionwave.net/CurrentSourcingEvents.aspx?pg=0,"12095.1890731.JK    		 ",Purchasing,,612-624-3410,,,"12095.1890731.JK	Printing, Binding and Mailing of CEHD Connect Magazine	RFP

6/13/2022 02:00:00 PM (CT)"
" Services: Printing, Publishing, Mailing, Subscription, Books and Periodical Bids",MS,Curriculum/Intervention Programs,State/Local,,State of Mississippi,"Jun 14, 2022",State of Mississippi,https://www.ms.gov/dfa/contract_bid_search/Bid/Details/27185?AppId=1,"3170021973    		 ",Purchasing,,601-359-3402,,,"MPTAP - ?*See attachment for details	8084-20220525121749 SPSD Intrvnt	3170021973	
Major Procurement 
COMMODITIES

Notice is hereby given that South Panola School District sha...

Attachment - South Panola RFP - curriculum and intervention programs (goods a
Open	05/25/2022	06/14/2022"
" Services: Printing, Publishing, Mailing, Subscription, Books and Periodical Bids",MO,Paper Rolls,Federal,,Department of Agriculture,"Jun 8, 2022",Department of Agriculture,https://sam.gov/opp/62282252437345aa93e26c841dc872a0/view,"12SAD22RFI0002    		    		 ",Purchasing Officer,,504-426-0217,brad.miller@usda.gov,,"Purpose Rural Development (RD) requires roll feed paper to support the Automated Mail Processing (AMP) System and agency Servicing Office printing needs. These products are expected to be consumables, must be roll feed (no pre-cut/sheet paper) and cannot be after-market quality paper. Supplies Roll Feed Paper Specifications: White Xerographic, 20lb 8.5? x 50? diameter, 6? core or 3? core rolls"
" Services: Printing, Publishing, Mailing, Subscription, Books and Periodical Bids",MO,Various On Call Printing and Mailing Services,State/Local,,"Blue Springs, Missouri","Jun 6, 2022","Blue Springs, Missouri",http://www.bluespringsgov.com/bids.aspx?bidID=176,"RFP    		 ",Purchasing,,816-228-0110,mausterman@bluespringsgov.com,,"Bid Title: 	RFP for Various On Call Printing and Mailing Services
Category: 	Office Supplies and Equipment
Status: 	Open

Description:
**This has been edited to update the location of the Bid Opening*** 3:00 PM June 6, 2022, Blue Springs City Hall, Room 203 Admin Lobby


Requests for Proposals (RFP)

On-Call Printing Services

May 25, 2022


The City of Blue Springs, Missouri requests proposals for professional printing services for the on-call printing and mailing distribution (when applicable) of various printed materials as outlined in this Request for Proposals upon request and as needed by the City. The successful Contractor will provide all materials, equipment, staffing, and supplies necessary to perform printing services for the items listed in response to this request for bids. Prices quoted by the contractor shall remain in effect for a one-year contract period (with option to renew for two additional years). The City shall supply City logos and any other pertinent artwork or information to the contractor.

This contract is tax exempt.


In accordance with the attached specifications, proposals must be received by and will be opened at: 3:00 PM June 6, 2022, Blue Springs City Hall, Room 203 Admin Lobby

Please mark on envelope “Printing Services: City of Blue Springs” and return to:

City of Blue Springs

Attn: Miranda Austerman, Communications Manager

903 W. Main Street

Blue Springs, MO 64015


Direct all questions regarding this Request for Proposal to Miranda Austerman by phoneor email at 816-655-0497 or mausterman@bluespringsgov.com.

The City reserves the right to reject any and all proposal(s) and to select the proposal(s) deemed most advantageous to the City.

FULL BID REQUIREMENTS HERE


Publication Date/Time:
5/25/2022 12:00 AM
Closing Date/Time:
6/6/2022 3:00 PM
Submittal Information:
City of Blue Springs Attn: Miranda Austerman, Communications Manager 903 W. Main Street Blue Springs
Contact Person:
Direct all questions regarding this Request for Proposal to Miranda Austerman by phone or email at 816-655-0497 or mausterman@bluespringsgov.com."
" Services: Printing, Publishing, Mailing, Subscription, Books and Periodical Bids",MO,Printing of Commencement Programs,State/Local,,"Truman State University, Missouri","Jun 7, 2022","Truman State University, Missouri",https://www.truman.edu/businessoffice/purchasing/open-bids/,"2023-001    		 ",Purchasing,,660-785-4000,,,Printing of Commencement Programs
" Services: Printing, Publishing, Mailing, Subscription, Books and Periodical Bids",MO,Municipal Code Publishing Services,State/Local,,"Saint Louis, Missouri",Today ,"Saint Louis, Missouri",https://www.stlouis-mo.gov/government/departments/counselor/documents/rfp-municipal-code-publishing-serices.cfm,"RFP    		 ",Purchasing,,314-622-4580,,,"Municipal Code Publishing Services Request for Proposal

Sponsor: Office of the City Counselor
Procurement Type: Request for Proposals  and or Qualifications

Starting Date: 04-27-2022
Closing Date: 06-03-2022
Closing Time: 05:00 PM"
" Services: Printing, Publishing, Mailing, Subscription, Books and Periodical Bids",MO,Student Planners/ Agendas,State/Local,,"Springfield Public Schools, Missouri","Jun 6, 2022","Springfield Public Schools, Missouri",https://spsebids.ionwave.net/PublicDetail.aspx?bidID=610&ret=OPEN&pg=0&bidNumber=&title=&type=&org=,"22-0303	    		 ",Purchasing,,417-523-0000,thwise@spsmail.org,,"22-0303	Student Planners/ Agendas (Discount Bid)	IFB	Purchasing	5/9/2022	6/6/2022 02:00:00 PM (CT)"
" Services: Printing, Publishing, Mailing, Subscription, Books and Periodical Bids",MO,IFB Access Launch Magazine,State/Local,,"Springfield Public Schools, Missouri","Jun 6, 2022","Springfield Public Schools, Missouri",https://spsebids.ionwave.net/PublicDetail.aspx?bidID=596&ret=OPEN&pg=0&bidNumber=&title=&type=&org=,"22-0298    		 ",Purchasing,,417-523-0000,thwise@spsmail.org,,"22-0298	Access Launch Magazine	IFB	Purchasing	5/9/2022	6/6/2022 02:00:00 PM (CT)"
" Services: Transport, Logistics, Hauling, Shipping, Warehousing, Moving Bids",AL,Moving on Campus and Other UA Facilities,State/Local,,University of Alabama,"Oct 31, 2022",University of Alabama,https://purchasing.ua.edu/standing-contracts/,"T054666    		 ",Purchasing Officer,,205-348-5230,,,"Moving on Campus and Other UA Facilities

Oct 31 2022"
