category_id,state,title,type,naic_code,buyer,deadline,agency,contract_link,notice_id,purchasing_department,contact_office_name,contact_officer_number,contact_officer_email,keywords,description
"Supplies: Beverage, Food, Smallware Bids",GA,Home Delivery of Special Formula,State/Local,,Georgia Department of Public Health,09-05-2022,Georgia Department of Public Health,https://ssl.doas.state.ga.us/gpr/eventDetails?eSourceNumber=40500-DPH0000202&sourceSystemType=ps,40500-DPH0000202,Purchasing,,,kathleen.lane@dph.ga.gov,,"Pursuant to the State Purchasing Act (Official Code of Georgia Annotated §§50-5-50 et seq.), this electronic Request for Quotes (¿eRFQ¿) is being issued to establish a contract with a qualified supplier who will provide access to home delivery of special formulas for Georgia WIC participants receiving medically indicated special formulas throughout the state of Georgia for the Georgia Department of Health. (hereinafter, ¿the State Entity¿) as further described in this eRFQ. For more information regarding this solicitation, please click on the ""Click To Submit Your Response"" link. If you experience technical difficulties accessing the bid documents, please contact the Team Georgia Marketplace Help Desk at 404-657-6000. Please contact the Team Georgia Marketplace Help Desk in ample time in order that you may submit your response to the solicitation by the deadline."
"Supplies: Beverage, Food, Smallware Bids",GA,Food Products- Milk and Ice Cream,State/Local,,"Henry County Board of Education, Georgia",27-05-2022,"Henry County Board of Education, Georgia",https://ssl.doas.state.ga.us/gpr/eventDetails?eSourceNumber=22675102022-100100-SNP-0418&sourceSystemType=doas,2022-100100-SNP-0418,Purchasing,,770-957-6601,marlina.smith@henry.k12.ga.us,,"The written requirements contained in this Invitation for Bids (IFB) shall not be changed or superseded except by written notice from Henry County Schools (HCS). Failure to comply with the written requirements for this IFB may result in disqualification of the submitted bid. To be eligible for consideration, bids shall be presented in accordance with the instructions of this solicitation and within the timeframe specified. It shall be the responsibility of the offeror to meet all specifications and guidelines set forth herein, in addition to all applicable laws and regulations. Henry County Schools, at its discretion, determines the criteria and process whereby bids are evaluated and awarded. No damages shall be recoverable by any challenger as a result of these determinations or decisions. Henry County Schools reserves the right to reject any or all bids; any part or parts of a bid; waive any technicalities/informalities or irregularities; make modifications or specifications; and award any (or all) of the contract in a manner which is in the best interest of Henry County Schools. Henry County Schools will leverage an electronic sourcing tool to administer this IFB and all offeror responses must be submitted electronically in accordance with the instructions contained in Section 1.B.2 ""Bid Submission"". Questions and Answers will be managed through the electronic platform as outlined in Section 1.B.2(b) ""Submitting Questions""."
"Supplies: Beverage, Food, Smallware Bids",GA,Produce,State/Local,,"Effingham County Board of Education, Georgia",16-06-2022,"Effingham County Board of Education, Georgia",https://ssl.doas.state.ga.us/gpr/eventDetails?eSourceNumber=235569342022&sourceSystemType=doas,42022,Purchasing,,,joleary@effingham.k12.ga.us,,"IFB for produce to be delivered on a weekly basis to 14 locations. Please provide pricing that is current as of the first week of June 2022.
"
"Supplies: Beverage, Food, Smallware Bids",GA,Beverage Pouring,State/Local,,"Valdosta State University, Georgia",11-05-2022,"Valdosta State University, Georgia",https://ssl.doas.state.ga.us/gpr/eventDetails?eSourceNumber=55100-eRFP-000000209-2022&sourceSystemType=jag,55100-eRFP-000000209,Purchasing,,229-333-5708,hcraft@valdosta.edu,,"Purpose of Procurement Pursuant to the State Purchasing Act (Official Code of Georgia Annotated 50-5-50 et seq.), this electronic Request for Proposals (eRFP) is being issued to establish a contract with a qualified supplier who will provide Beverage Pouring Services to Valdosta State University (the State Entity) as further described in this eRFP. Valdosta State University (VSU) is seeking a nationally acclaimed, high-visibility beverage brand provider to procure sole rights and exclusive pour privileges for the College¿s entire beverage dispensing and vending operation with the exceptions noted in Attachment 1 Section 2.1.
"
"Supplies: Beverage, Food, Smallware Bids",HI,Disposable Food Service Products,State/Local,,State of Hawaii,09-05-2022,State of Hawaii,https://hiepro.ehawaii.gov/public-display-solicitation.html?rfid=22001753,B22001753,Purchasing,,808-586-0554,,,"B22001753 Disposable Food Service Products for the HIDOE - Hawaii & Kauai Goods and Services Department of Education Education Hawaii, Kauai 04/04/2022 05/09/2022 04:30 PM"
"Supplies: Beverage, Food, Smallware Bids",IL,Beverage Dispensing Systems and Syrup Bid,State/Local,,"Knox County, Illinois",19-05-2022,"Knox County, Illinois",https://www.knoxcounty.org/purchasing/pdfs/showfile.php?id=5624&&filename=BEVERAGE%20DISPENSING%20SYSTEMS%20AND%20%20SYRUP%20BID%203246.pdf,3246,Purchasing,,309-343-3121,,,Beverage Dispensing Systems and Syrup Bid 3246 05-19-22
"Supplies: Beverage, Food, Smallware Bids",IL,USDA Commodity Food Products,State/Local,,"Community Consolidated School District 15, Illinois",23-05-2022,"Community Consolidated School District 15, Illinois",https://www.ccsd15.net/Page/22,BID-22-012,Purchasing,,847-963-3000,,,BID-22-012- USDA Commodity Food Products
"Supplies: Beverage, Food, Smallware Bids",IL,Non-Commodity Food Products,State/Local,,"Community Consolidated School District 15, Illinois",23-05-2022,"Community Consolidated School District 15, Illinois",https://www.ccsd15.net/Page/22,BID-22-016,Purchasing,,847-963-3000,,,BID-22-016- Non-Commodity Food Products
"Supplies: Beverage, Food, Smallware Bids",LA,"Football Sports Performance Produce, Assorted Dry Goods, & Home Goods",State/Local,,State of Louisiana,11-05-2022,State of Louisiana,https://wwwcfprd.doa.louisiana.gov/osp/lapac/srchopen.cfm?deptno=all&catno=all&dateStart=04%2F20%2F2022&dateEnd=04%2F20%2F2022&compareDate=I&keywords=&keywordsCheck=all,50012-520-22,Purchasing Agent,,225-342-8049,,,"50012-520-22 Football Sports Performance Produce, Assorted Dry Goods, & Home Goods"
"Supplies: Beverage, Food, Smallware Bids",MD,Milk and Orange Juice,State/Local,,"Carroll County Public Schools, Maryland",19-05-2022,"Carroll County Public Schools, Maryland",https://www.carrollk12.org/operation/financial-services/purchasing,22-038R,Purchasing,,410-751-3060,,,"Due: May 19, 2022, 11:00 AM Local Time, Board of Education, Purchasing Department, Room 214, 125 North Court Street, Westminster, MD 21157"
"Supplies: Beverage, Food, Smallware Bids",MA,MassMutual Center Food & Beverage,State/Local,,State of Massachusetts,25-05-2022,State of Massachusetts,https://www.commbuys.com/bso/external/bidDetail.sdo?docId=BD-19-1208-MCCA1-MCCA1-73941,BD-19-1208-MCCA1-MCC,Purchasing,,617-720-3300,,,MassMutual Center Food & Beverage
"Supplies: Beverage, Food, Smallware Bids",MA,Miscellaneous Food Item Products,State/Local,,State of Massachusetts,17-05-2022,State of Massachusetts,https://www.commbuys.com/bso/external/bidDetail.sdo?docId=BD-22-1412-LAW02-LAW03-74106,BD-22-1412-LAW02-LAW,Purchasing,,617-720-3300,,,Miscellaneous Food Item Products
"Supplies: Beverage, Food, Smallware Bids",MA,Miscellaneous Foods,State/Local,,"Lawrence, Massachusetts",17-05-2022,"Lawrence, Massachusetts",https://www.cityoflawrence.com/bids.aspx?bidID=232,,Purchasing,,978-620-3240,,,Miscellaneous Foods 2022 IFB
"Supplies: Beverage, Food, Smallware Bids",MA,GROCERY & RELATED ITEMS,State/Local,,State of Massachusett,12-05-2022,State of Massachusett,https://www.commbuys.com/bso/external/bidDetail.sdo?docId=BD-21-2035-PPS17-PS269-72932,BD-21-2035-PPS17-PS2,Purchasing,,617-720-3300,,,GROCERY & RELATED ITEMS
"Supplies: Beverage, Food, Smallware Bids",MA,MILK & RELATED ITEMS,State/Local,,State of Massachusetts,12-05-2022,State of Massachusetts,https://www.commbuys.com/bso/external/bidDetail.sdo?docId=BD-21-2035-PPS17-PS269-72935,BD-21-2035-PPS17-PS2,Purchasing,,617-720-3300,,,MILK & RELATED ITEMS
"Supplies: Beverage, Food, Smallware Bids",MA,BREAD,State/Local,,State of Massachusetts,12-05-2022,State of Massachusetts,https://www.commbuys.com/bso/external/bidDetail.sdo?docId=BD-21-2035-PPS17-PS269-72951,BD-21-2035-PPS17-PS2,Purchasing,,617-720-3300,,,BREAD
"Supplies: Beverage, Food, Smallware Bids",MI,Fresh and/or Frozen Bread Products,State/Local,,State of Michigan,09-05-2022,State of Michigan,https://sigma.michigan.gov/webapp/PRDVSS2X1/AltSelfService,2.20E+11,Purchasing Director,,517-335-0230,,,"Fresh and/or Frozen Bread Products
RFP - WIS - 220000002032
Washtenaw Intermediate School District
Brian Marcel
Food
Request for Proposals(RFP)"
"Supplies: Beverage, Food, Smallware Bids",MO,Produce Vendor,State/Local,,"Mehlville School District, Missouri",27-05-2022,"Mehlville School District, Missouri",https://mehlvilleschooldistrict.com/UserFiles/Servers/Server_125121/File/2021-2022/SFNS/Mehlville%20Produce%20Bid%202022-23.pdf,Produce Vendor,Purchasing,,314-467-5000,,,"Produce Vendor for School Year 2022-2023

The Mehlville School District R-9 (MSD) is receiving Proposals for furnishing fresh produce as the school district’s Produce Vendor."
"Supplies: Beverage, Food, Smallware Bids",MO,Branded Pizza Vendor,State/Local,,"Mehlville School District, Missouri",27-05-2022,"Mehlville School District, Missouri",https://p11cdn4static.sharpschool.com/UserFiles/Servers/Server_125121/File/2021-2022/SFNS/Mehlville%20Ice%20Cream%20Bid%202022-23.pdf,Pizza,Purchasing,,314-467-5000,,,"Branded Pizza Vendor for School Year 2022-2023

The Mehlville School District R-9 (MSD) is receiving Proposals for furnishing branded pizza as the school district’s Branded Pizza Vendor."
"Supplies: Beverage, Food, Smallware Bids",MO,Ice Cream Vendor,State/Local,,"Mehlville School District, Missouri",27-05-2022,"Mehlville School District, Missouri",https://p11cdn4static.sharpschool.com/UserFiles/Servers/Server_125121/File/2021-2022/SFNS/Mehlville%20Ice%20Cream%20Bid%202022-23.pdf,Ice Cream Vendor,Purchasing,,314-467-5000,,,"Ice Cream Vendor for School Year 2022-2023

The Mehlville School District R-9 (MSD) is receiving Proposals for furnishing all food and supplies as the school district’s Ice Cream Vendor. The District also included ice cream specifications on the Prime Vendor bid."
"Supplies: Beverage, Food, Smallware Bids",MO,Party Pizza,State/Local,,"Independence School District, Missouri",11-05-2022,"Independence School District, Missouri",http://sites.isdschools.org/purchasing/bids-and-rfps,2022 NS-10,Purchasing,,816-521-5330,,,Nutrition Services 3rd -Party Pizza RFP
"Supplies: Beverage, Food, Smallware Bids",MO,Dairy Supplies,State/Local,,"Independence School District, Missouri",11-05-2022,"Independence School District, Missouri",http://sites.isdschools.org/purchasing/bids-and-rfpss,2022 NS-08,Purchasing,,816-521-5330,,,Nutrition Services Dairy Supplies RFP 2022 NS-08
"Supplies: Beverage, Food, Smallware Bids",MO,Baked Bread Goods,State/Local,,"Independence School District, Missouri",11-05-2022,"Independence School District, Missouri",http://sites.isdschools.org/purchasing/bids-and-rfps,2022 NS-07,Purchasing,,816-521-5330,,,Nutrition Services Baked Bread Goods RFP 2022 NS-07
"Supplies: Beverage, Food, Smallware Bids",MO,Grocery Prime Vendor,State/Local,,"Independence School District, Missouri",11-05-2022,"Independence School District, Missouri",http://sites.isdschools.org/purchasing/bids-and-rfps,2022 NS-06,Purchasing,,816-521-5330,,,Nutrition Services Grocery Prime Vendor RFP 2022 NS-06
"Supplies: Beverage, Food, Smallware Bids",MO,Produce Supplies,State/Local,,"Independence School District, Missouri",11-05-2022,"Independence School District, Missouri",http://sites.isdschools.org/purchasing/bids-and-rfps,2022 NS-04,Purchasing,,816-521-5330,,,"Nutrition Services Produce Supplies RFP May 11, 2022, 2:40 p.m."
"Supplies: Beverage, Food, Smallware Bids",MO,Small Wares Supplies,State/Local,,"Independence School District, Missouri",11-05-2022,"Independence School District, Missouri",http://sites.isdschools.org/purchasing/bids-and-rfps,2022 NS-03,Purchasing,,816-521-5330,,,"Nutrition Services Small Wares Supplies RFP 2022 NS-03 May 11, 2022, 2:20 p.m."
"Supplies: Beverage, Food, Smallware Bids",NY,"Food, Meat and Beverages",State/Local,,"CiTi - Center for Instruction, Technology and Innovation",25-05-2022,"CiTi - Center for Instruction, Technology and Innovation",https://www.citiboces.org/domain/19,B23-FMB01,Purchasing,,315-963-4251,,,"B23-FMB01
Food, Meat and Beverages"
"Supplies: Beverage, Food, Smallware Bids",NY,Meats & Poultry,State/Local,,"New York City, New York",11-05-2022,"New York City, New York",https://a856-cityrecord.nyc.gov/RequestDetail/20220415103,85722B0152,Purchasing,,,fshieh@dcas.nyc.gov,,DOC- MEATS AND POULTRY FOR GENERAL POPULATION (GP)
"Supplies: Beverage, Food, Smallware Bids",NC,Soy Milk,State/Local,,North Carolina Department of Public Safety,09-05-2022,North Carolina Department of Public Safety,https://www.ips.state.nc.us/IPS/OpenBidSearch.aspx,19-IFB-413128931-RJB,Purchasing,,919-733-2126,,,It is the intent of this Invitation for Bids to establish an Agency Specific Term Contract for Soy Milk for the NC Department of Public Safety.
"Supplies: Beverage, Food, Smallware Bids",NC,SPE300-22-R-0026 - Fresh Milk and Dairy for DoD Troop Customers in the North Carolina Zone,State/Local,,Department of Defense,23-05-2022,Department of Defense,https://sam.gov/opp/621f6afda08b41fa9544ba2b96367db0/view,SPE300-22-R-0026,Purchasing,,703-695-7145,joseph.forgach@dla.mil,,"Solicitation SPE300-22-R-0026 is designed to place Market Ready Fresh Milk and Dairy items, all fully competitive, on contract(s) for various Department of Defense (""DoD"") customers in the North Carolina Zone. The resultant contract will be issued as a firm-fixed price IQC with EPA applied to Class I fluid milk items and firm fixed price with two pricing tiers for all other items for the entire term of the contract. The contract period is expected to be from July 10, 2022, to July 5, 2025. Tier 1 will be from July 10, 2022 ? July 6, 2024. Tier 2 will be from July 7, 2024, to July 5, 2025. The solicitation contains one group: Group 1: Ft. Bragg, Air National Guard Charlotte, Camp Lejeune, Naval Medical Center Camp Lejeune and Seymour Johnson Air Force Base (AFB) All responsible sources may submit proposals that will be considered by DLA Troop Support. Copies of the solicitation will be found on the DLA BSM internet Bid Board Systems (DIBBS) at https://www.dibbs.bsm.dla.mil If not registered; prospective offerors will be required to do so prior to reviewing and downloading a copy of the solicitation. RFP?s are in Portable Document Format (PDF). In order to download and view these documents, prospective offerors will need the latest version of Adobe Acrobat Reader. The software is available free at http://adobe.com The Government intends to evaluate offers and award a contract without discussions with offerors. Therefore, the offerors initial offer should contain the offerors best terms from a price and technical standpoint. However, the Government reserves the right to conduct discussions if later determined by the Contracting Officer to be necessary. The Government may reject any or all offers if such action is in the public interest; accept other than the lowest offer; and waive informalities and minor irregularities in offers received."
"Supplies: Beverage, Food, Smallware Bids",NC,"Groceries, Supplies and Beverages",State/Local,,"Moore County Board of Education, North Carolina",12-05-2022,"Moore County Board of Education, North Carolina",https://www.ips.state.nc.us/IPS/OpenBidSearch.aspx,214-630-22-23,,,,,,"Moore County Schools Child Nutrition is now accepting sealed Invitation for Bids for the 2022-2023 school year through the North Carolina Procurement Alliance (NCPA) for the following products: Groceries, Supplies and Beverages."
"Supplies: Beverage, Food, Smallware Bids",NC,Ice Cream,State/Local,,"Moore County Board of Education, North Carolina",17-05-2022,"Moore County Board of Education, North Carolina",https://www.ips.state.nc.us/IPS/OpenBidSearch.aspx,214-630-22-23-Ice_Cr,,,,jlovelady@ncmcs.org.,,"214-630-22-23-Ice_Cream
IFB FOR MILK AND ICE CREAM PRODUCTS: Sealed Invitation for Bids (IFB) for milk and ice cream for School Year 2022-2023 for Moore County Schools Child Nutrition will be received at the MCS Child Nutrition Department, 178 Pinckney Road, Carthage, NC 28327. All sealed bids are due on May 17, 2022: Milk by 1:00 p.m.; Ice Cream by 2:00 p.m. Jan Lovelady, Director for Child Nutrition Jan Lovelady at (910)947-2342, jlovelady@ncmcs.org.
"
"Supplies: Beverage, Food, Smallware Bids",NC,Dairy,State/Local,,"Moore County Board of Education, North Carolina",17-05-2022,"Moore County Board of Education, North Carolina",https://www.ips.state.nc.us/IPS/OpenBidSearch.aspx,214-630-22-23-Dairy,,,(910)947-2342,jlovelady@ncmcs.org.,,"IFB FOR MILK AND ICE CREAM PRODUCTS: Sealed Invitation for Bids (IFB) for milk and ice cream for School Year 2022-2023 for Moore County Schools Child Nutrition will be received at the MCS Child Nutrition Department, 178 Pinckney Road, Carthage, NC 28327. All sealed bids are due on May 17, 2022: Milk by 1:00 p.m.; Ice Cream by 2:00 p.m. Jan Lovelady, Director for Child Nutrition Jan Lovelady at (910)947-2342, jlovelady@ncmcs.org."
"Supplies: Beverage, Food, Smallware Bids",NC,"Food, Supplies, and Produce",State/Local,,State of North Carolina,12-05-2022,State of North Carolina,https://www.ips.state.nc.us/IPS/OpenBidSearch.aspx,RFP,Purchasing and Contract Services,,919-807-4500,,,"Solicitation Number: 146-AsheNCPA2022-2023

Ashe County Schools Child Nutrition Program is now accepting proposals for the 2022-2023 school year on the following products: Food, Supplies, and Produce through the North Carolina Procurement Alliance (NCPA) bidding process."
"Supplies: Beverage, Food, Smallware Bids",NC,"Groceries, Supplies and Produce",State/Local,,State of North Carolina,12-05-2022,State of North Carolina,https://www.ips.state.nc.us/IPS/OpenBidSearch.aspx,253-950202223,Purchasing and Contract Services,,919-807-4500,,,"Watauga County Schools School Nutrition Department is now accepting formal bids for the 2022-23 school year on the following products: Groceries, Supplies and Produce through the North Carolina Procurement Alliance (NCPA) bidding process."
"Supplies: Beverage, Food, Smallware Bids",NC,"Food, Supply and Produce",State/Local,,State of North Carolina,12-05-2022,State of North Carolina,https://www.ips.state.nc.us/IPS/OpenBidSearch.aspx,IFB,Purchasing and Contract Services,,919-807-4500,,,"Solicitation Number: 149-Avery_NCPA_2022-2023

The Avery County Schools Child Nutrition Program is now accepting proposals for the 2022-2023 school year on the following products: Food, Supplies, and Produce through the North Carolina Procurement Alliance bidding process."
"Supplies: Beverage, Food, Smallware Bids",PA,Commissary Products,State/Local,,State of Pennsylvania,30-09-2031,State of Pennsylvania,http://www.emarketplace.state.pa.us/Solicitations.aspx?SID=4400025055,4400025055,Purchasing,,717-787-5733,,,"The Department of Corrections (DOC) is soliciting Suppliers to submit qualifications for the Commissary Invitation to Qualify (ITQ). Those Suppliers that meet the qualifications will be awarded a contract and will be eligible to respond to Request for Quotes (RFQ) for Commissary Products to the DOC. Please go to https://www.dgs.pa.gov/Materials-Services-Procurement/Procurement-Resources/Pages/ITQ-Documents.aspx to view a list of ITQ Contracts and related documents. First, suppliers must register as a PA Supplier and receive a vendor number. Suppliers will register in the PA Supplier Portal at https://pasupplierportal.state.pa.us/irj/portal/anonymous. Lastly, suppliers are required to create a user profile within our JAGGAER portal to complete qualification requirements. To access the JAGGAER portal: https://solutions.sciquest.com/apps/Router/SupplierLogin?CustOrg=CommonwealthPA. QUALIFICATIONS WILL ONLY BE ACCEPTED ELECTRONICALLY THROUGH JAGGAER. Technical support is available via Jaggaer at JAGGAER Support or by calling (800) 233-1121."
"Supplies: Beverage, Food, Smallware Bids",PA,Commissary Products ITQ,State/Local,,State of Pennsylvania,30-06-2022,State of Pennsylvania,http://www.emarketplace.state.pa.us/Solicitations.aspx?SID=35700,35700,Purchasing,,717-787-5733,,,"Department of Corrections, Bureau of Correctional Industries is soliciting suppliers to submit proposals in response to the Commissary Products Invitation to Qualify (ITQ) Contract, 35700. Those suppliers that respond to this ITQ, if determined to be qualified, will be eligible to provide proposals for various types of materials to Department of Corrections, Bureau of Correctional Industries. Suppliers interested in doing business with the Commonwealth through this ITQ, must first become registered as a Commonwealth Supplier. For more information about Supplier Registration, please view the Registration Guide - Registering as a Supplier. Once a supplier is registered with the Commonwealth, they must develop and submit a proposal along with all supporting documentation through the PASupplierPortal Website (www.pasupplierportal.state.pa.us) in order to qualify for one, all, or any combination of the Service Categories listed in Part I ? Statement of Work. Department of Corrections, Bureau of Correctional Industries will evaluate the proposal and supporting documentation to determine whether the supplier meets the minimum eligibility requirements. Suppliers must also complete and submit additional required documentation as specified in Part II ? Bid Requirements for their proposal to be considered as being complete and responsive. For more information about the ITQ, please go to: http://www.itqrp.state.pa.us"
"Supplies: Beverage, Food, Smallware Bids",PA,Foods,State/Local,,State of Pennsylvania,31-12-2025,State of Pennsylvania,http://www.emarketplace.state.pa.us/Solicitations.aspx?SID=COSTARS 7 Rebid,COSTARS 7 Rebid,Purchasing,,717-787-5733,,,Foods Contract for exclusive use by Local Public Procurement Units and State Affiliated Entities registered with the Department of General Services as COSTARS Members. Bids will be accepted at the address below on any given Commonwealth business day. Any bid received after the Bid Opening time will be opened on the next Commonwealth business day.
"Supplies: Beverage, Food, Smallware Bids",SC,Bids for Milk Services,State/Local,,"Lexington School District Four, South Carolina",16-05-2022,"Lexington School District Four, South Carolina",https://www.lex4.org/cms/lib/SC50000486/Centricity/Domain/4/Invitation%20for%20Milk%20Bids%20for%202022-2023.pdf,MILKBID 2022- 2023,,,,dhoffman@lexington4.net,,Bid for Milk Services
"Supplies: Beverage, Food, Smallware Bids",SC,Bids for Milk,State/Local,,"Williamsburg County Schools, South Carolina",10-05-2022,"Williamsburg County Schools, South Carolina",https://vrapp.vendorregistry.com/Bids/View/Bid/93775e44-932b-49c8-8434-02d642525eec,WCSD202122-10,Purchasing,,843-355-9950,,,WCSD MILK
"Supplies: Beverage, Food, Smallware Bids",SC,Perishable Milk and Related Products,State/Local,,"Lee County School District, South Carolina",09-05-2022,"Lee County School District, South Carolina",https://www.leeschooldistrictsc.org/apps/pages/index.jsp?uREC_ID=1056970&type=d&pREC_ID=1353148,B00000001921,Purchasing,,,lintonb@lee.k12.sc.us,,
"Supplies: Beverage, Food, Smallware Bids",TN,Milk Products,State/Local,,"Blount County, Tennessee",01-06-2022,"Blount County, Tennessee",https://blounttn.ionwave.net/CurrentSourcingEvents.aspx,2021-0117,Purchasing Department,,865-273-5740,,,"2021-0117 Milk Products for the Blount County, TN Area School Systems and Library. ITB"
"Supplies: Beverage, Food, Smallware Bids",TN,Beverage Dispensing Systems and Syrup Bid,State/Local,,"Knox County, Tennessee",19-05-2022,"Knox County, Tennessee",https://www.knoxcounty.org/purchasing/pdfs/showfile.php?id=5624&&filename=BEVERAGE%20DISPENSING%20SYSTEMS%20AND%20%20SYRUP%20BID%203246.pdf,3246,Purchasing,,865-215-5777,,,"Beverage Dispensing Systems and Syrup Bid 3246 05-19-22

Donnie Fawver
(865) 215-5756
"
"Supplies: Beverage, Food, Smallware Bids",TN,Food Services Grocery Products and Distributor Services,State/Local,,"Blount County, Tennessee",03-06-2022,"Blount County, Tennessee",https://blounttn.ionwave.net/CurrentSourcingEvents.aspx,2021-0116,Purchasing Department,,865-273-5740,,,"2021-0116 Food Services Grocery Products and Distributor Services ITB

6/3/2022 01:30:00 PM (ET)"
"Supplies: Beverage, Food, Smallware Bids",TN,Food Service Equipment and Smallwares,State/Local,,"Knox County, Tennessee",11-05-2022,"Knox County, Tennessee",https://www.knoxcounty.org/apps/solicitations/solicitations.php,3228,Purchasing,,865-215-5777,,,"Food Service Equipment and Smallwares 3228 05-11-22

Jay Garrison
(865) 215-5767"
"Supplies: Beverage, Food, Smallware Bids",TX,Groceries and Supplies,State/Local,,"Brownsville Independent School District, Texas",24-05-2022,"Brownsville Independent School District, Texas",https://bisdpurchasing.ionwave.net/PublicDetail.aspx?bidID=655&ret=OPEN&pg=1&bidNumber=&title=&type=&org=,22-002-E1,Purchasing,,956-548-8361,,,(Groceries and Supplies District-Wide (Extension 1 of 3))
"Supplies: Beverage, Food, Smallware Bids",TX,Bread/Milk/Ice Cream/Juice,State/Local,,State of Texas 2,11-05-2022,State of Texas 2,http://www.txsmartbuy.com/esbddetails/view/BM2223,BM2223,,,,mlakey@esc7.net,,"Invitation for Line-Item Bid: Bread/Milk/Ice Cream/Juice

Solicitation ID: BM2223

Status: Posted

Contact Name: MARTHA LAKEY

Contact Number: 903-988-6859

Contact Email: mlakey@esc7.net

Response Due Time: 1:30 PM

Response Due Date: 5/11/2022

Agency/Texas SmartBuy Member Number: E0920

Solicitation Description:
Please download the attached invitation for the Bread/Milk/Ice Cream/Juice 2022 - 2023 bid.

REFER INQUIRIES IN WRITING TO:

ATTN: Martha Lakey
Purchasing Sprecialist I
Email: purchasing@esc7.net"
