category_id,state,title,type,naic_code,buyer,deadline,agency,contract_link,notice_id,purchasing_department,contact_office_name,contact_officer_number,contact_officer_email,keywords,description
" Supplies: Plumbing, Irrigation, Water Meters, Pipe, Valves Bids",CA,Subcontractors Needed: Plastic Pipe,State/Local,,"A. Teichert & Son, Inc. - Roseville",20-12-2022,"A. Teichert & Son, Inc. - Roseville",, ,Mike Stephenson,,916-757-6400,estimating@teichert.com,,"A. Teichert & Son, Inc. dba Teichert Construc


An Equal Opportunity Employer,


is requesting quotations from all qualified


WBE,MBE


sub-contractors and material suppliers for the following project:



2021 Greenback Lane Complete Streets Improvements Project



City/Location: Citrus Heights, CA


County: Sacramento



Owner: City of Citrus Heights



Bid Date: Tuesday 12/20/2022 at 3:00 PM



We are requesting bids for the following trades and/or supplies:


Teichert Construction is requesting quotes from all qualified subcontractors and suppliers including certified MBE/WBE firms for the following items of work, including but not limited to: all materials, labor and equipment for CONSTRUCTION AREA SIGNS, TRAFFIC CONTROL SYSTEM, RESET, ADJUST ROADWAY ITEMS, PLANE ASPHALT CONCRETE, CLEARING & GRUBBING, EROSION CONTROL, AGGREGATE BASE, ASPHALT CONCRETE, PAVING ASPHALT (ASPHALT CONCRETE), PAVEMENT REINFORCING FABRIC, RECYCLE, RECLAIM ASPHALT CONCRETE, MINOR CONCRETE STRUCTURE, ALTERNATIVE PIPE CULVERT, REINFORCED CONCRETE PIPE, PLASTIC PIPE, CONCRETE CURB & SIDEWALK- MISC, SURVEY OR HISTORICAL MONUMENT, THERMOPLASTIC TRAFFIC STRIPING & MARKING, LAND SURVEYING, CUTTING, SAFETY EQUIPMENT SUPPLIER, PETROLEUM, OIL, LUBRICANTS SUPPLIER (BULK ITEM), ASPHALT SUPPLIER(BULK ITEM), PIPE SUPPLIER, DRAINAGE SYSTEMS SUPPLIER, STORM WATER SYSTEMS SUPPLIER, PAVEMENT MARKERS SUPPLIER, ELECTRICAL & SIGNALS SUPPLIER, TRAFFIC STRIPES, MARKING AND TRAFFIC CONTROL MATERIALS SUPPLIER, MATERIAL TESTING SERVICES, LAND SURVEYOR, LEAD COMPLIANCE, SWPPP PLANNING, BOTTOM DUMP TRUCK, TRANSFER DUMP TRUCK, SUPER 10 DUMP TRUCK, WATER TRUCK, END DUMP TRUCK, STREET SWEEPING TRUCK and TRUCKER BROKER.



NAICS Classifications
Sector 23--Construction
All Other Specialty Trade Contractors
Other Heavy and Civil Engineering Construction



CSI Classifications
DIVISION 1 - GENERAL
TRUCKING-HEAVY HAULING
TRUCKS -- DUMP/TRAILERS
DIVISION 2 - SITE WORK
CONCRETE CURBS/GUTTERS
CONCRETE PIPE
PAVING/SURFACING
SIGNAGE
TRAFFIC SIGNALS



Bid documents can be viewed at or obtained from:


Docs & Plans Available from https://www.citrusheightsplanroom.com/



Request for qualified bids from Subcontractors, Suppliers & Truckers for the following project:
Project: 2021 Greenback Lane Complete Streets Improvements Project ? City of Citrus Heights 

Docs & Plans Available from https://www.citrusheightsplanroom.com/
Estimate: $2,400,000 Duration: 90 working days Agency Goals: 16.1% MBE and 6.9% WBE 
Teichert Construction intends to work cooperatively with all qualified firms seeking work on this project, including but not limited to breaking out contract work items into economically feasible units to increase overall MBE/WBE participation. Plans and specifications are available from the municipality listed above and the Teichert?s Roseville Estimating office. For assistance obtaining or regarding the plans and specifications, please contact the listed Estimator.

100% Payment and Performance Bonds for subcontractors are required. Teichert will pay bond premium up to 2%. Insurance Waiver of subrogation also required. However, certified MBE/WBE's are encouraged to contact Teichert and request assistance if they are unable to meet Teichert's standard bonding or insurance requirements. MBE/WBE's also are encouraged to contact Teichert for assistance in obtaining lines of credit, equipment, supplies, materials or related assistance or services. Subcontractor, Supplier and Trucker quotes must be valid, at minimum, for the award period stated in the contract documents. Please note that this is a prevailing wage project and Teichert Construction is Union signatory. Subcontractors will be subject to the terms and conditions of Teichert's subcontract and safety documents available at www.teichert.com/for-subcontractors.cfm. Submission of a bid to Teichert will confirm that you have reviewed and accepted Teichert's subcontract form. Conditions or exceptions in Subcontractor?s quote are expressly rejected unless accepted in writing prior to bid. Subcontractor scopes and supplier quotes are required 24 hours prior to bid. Additional information and or assistance to MBE/WBE's available from: *** All Subcontractor Quotes must have the Department of Industrial Relations # to be ACCEPTED ***




A. Teichert & Son, Inc. dba Teichert Construc


400 Sunrise Avenue, Suite 300


Roseville, CA 95661


Phone: (916) 757-6400  Fax: (916) 757-6499


John Gale


estimating@teichert.com"
" Supplies: Plumbing, Irrigation, Water Meters, Pipe, Valves Bids",CA,Subcontractor Needed: Pipe Supplier,State/Local,,"A. Teichert & Son, Inc. - Roseville",20-12-2022,"A. Teichert & Son, Inc. - Roseville",, ,Mike Stephenson,,916-757-6400,estimating@teichert.com,,"A. Teichert & Son, Inc. dba Teichert Construc


An Equal Opportunity Employer,


is requesting quotations from all qualified


WBE,MBE


sub-contractors and material suppliers for the following project:



2021 Greenback Lane Complete Streets Improvements Project



City/Location: Citrus Heights, CA


County: Sacramento



Owner: City of Citrus Heights



Bid Date: Tuesday 12/20/2022 at 3:00 PM



We are requesting bids for the following trades and/or supplies:


Teichert Construction is requesting quotes from all qualified subcontractors and suppliers including certified MBE/WBE firms for the following items of work, including but not limited to: all materials, labor and equipment for CONSTRUCTION AREA SIGNS, TRAFFIC CONTROL SYSTEM, RESET, ADJUST ROADWAY ITEMS, PLANE ASPHALT CONCRETE, CLEARING & GRUBBING, EROSION CONTROL, AGGREGATE BASE, ASPHALT CONCRETE, PAVING ASPHALT (ASPHALT CONCRETE), PAVEMENT REINFORCING FABRIC, RECYCLE, RECLAIM ASPHALT CONCRETE, MINOR CONCRETE STRUCTURE, ALTERNATIVE PIPE CULVERT, REINFORCED CONCRETE PIPE, PLASTIC PIPE, CONCRETE CURB & SIDEWALK- MISC, SURVEY OR HISTORICAL MONUMENT, THERMOPLASTIC TRAFFIC STRIPING & MARKING, LAND SURVEYING, CUTTING, SAFETY EQUIPMENT SUPPLIER, PETROLEUM, OIL, LUBRICANTS SUPPLIER (BULK ITEM), ASPHALT SUPPLIER(BULK ITEM), PIPE SUPPLIER, DRAINAGE SYSTEMS SUPPLIER, STORM WATER SYSTEMS SUPPLIER, PAVEMENT MARKERS SUPPLIER, ELECTRICAL & SIGNALS SUPPLIER, TRAFFIC STRIPES, MARKING AND TRAFFIC CONTROL MATERIALS SUPPLIER, MATERIAL TESTING SERVICES, LAND SURVEYOR, LEAD COMPLIANCE, SWPPP PLANNING, BOTTOM DUMP TRUCK, TRANSFER DUMP TRUCK, SUPER 10 DUMP TRUCK, WATER TRUCK, END DUMP TRUCK, STREET SWEEPING TRUCK and TRUCKER BROKER.



NAICS Classifications
Sector 23--Construction
All Other Specialty Trade Contractors
Other Heavy and Civil Engineering Construction



CSI Classifications
DIVISION 1 - GENERAL
TRUCKING-HEAVY HAULING
TRUCKS -- DUMP/TRAILERS
DIVISION 2 - SITE WORK
CONCRETE CURBS/GUTTERS
CONCRETE PIPE
PAVING/SURFACING
SIGNAGE
TRAFFIC SIGNALS



Bid documents can be viewed at or obtained from:


Docs & Plans Available from https://www.citrusheightsplanroom.com/



Request for qualified bids from Subcontractors, Suppliers & Truckers for the following project:
Project: 2021 Greenback Lane Complete Streets Improvements Project ? City of Citrus Heights 

Docs & Plans Available from https://www.citrusheightsplanroom.com/
Estimate: $2,400,000 Duration: 90 working days Agency Goals: 16.1% MBE and 6.9% WBE 
Teichert Construction intends to work cooperatively with all qualified firms seeking work on this project, including but not limited to breaking out contract work items into economically feasible units to increase overall MBE/WBE participation. Plans and specifications are available from the municipality listed above and the Teichert?s Roseville Estimating office. For assistance obtaining or regarding the plans and specifications, please contact the listed Estimator.

100% Payment and Performance Bonds for subcontractors are required. Teichert will pay bond premium up to 2%. Insurance Waiver of subrogation also required. However, certified MBE/WBE's are encouraged to contact Teichert and request assistance if they are unable to meet Teichert's standard bonding or insurance requirements. MBE/WBE's also are encouraged to contact Teichert for assistance in obtaining lines of credit, equipment, supplies, materials or related assistance or services. Subcontractor, Supplier and Trucker quotes must be valid, at minimum, for the award period stated in the contract documents. Please note that this is a prevailing wage project and Teichert Construction is Union signatory. Subcontractors will be subject to the terms and conditions of Teichert's subcontract and safety documents available at www.teichert.com/for-subcontractors.cfm. Submission of a bid to Teichert will confirm that you have reviewed and accepted Teichert's subcontract form. Conditions or exceptions in Subcontractor?s quote are expressly rejected unless accepted in writing prior to bid. Subcontractor scopes and supplier quotes are required 24 hours prior to bid. Additional information and or assistance to MBE/WBE's available from: *** All Subcontractor Quotes must have the Department of Industrial Relations # to be ACCEPTED ***




A. Teichert & Son, Inc. dba Teichert Construc


400 Sunrise Avenue, Suite 300


Roseville, CA 95661


Phone: (916) 757-6400  Fax: (916) 757-6499


John Gale


estimating@teichert.com"
" Supplies: Plumbing, Irrigation, Water Meters, Pipe, Valves Bids",CA,Subcontractor Needed: Drainage Systems Supplier,State/Local,,"A. Teichert & Son, Inc. - Roseville",20-12-2022,"A. Teichert & Son, Inc. - Roseville",, ,Mike Stephenson,,916-757-6400,estimating@teichert.com,,"A. Teichert & Son, Inc. dba Teichert Construc


An Equal Opportunity Employer,


is requesting quotations from all qualified


WBE,MBE


sub-contractors and material suppliers for the following project:



2021 Greenback Lane Complete Streets Improvements Project



City/Location: Citrus Heights, CA


County: Sacramento



Owner: City of Citrus Heights



Bid Date: Tuesday 12/20/2022 at 3:00 PM



We are requesting bids for the following trades and/or supplies:


Teichert Construction is requesting quotes from all qualified subcontractors and suppliers including certified MBE/WBE firms for the following items of work, including but not limited to: all materials, labor and equipment for CONSTRUCTION AREA SIGNS, TRAFFIC CONTROL SYSTEM, RESET, ADJUST ROADWAY ITEMS, PLANE ASPHALT CONCRETE, CLEARING & GRUBBING, EROSION CONTROL, AGGREGATE BASE, ASPHALT CONCRETE, PAVING ASPHALT (ASPHALT CONCRETE), PAVEMENT REINFORCING FABRIC, RECYCLE, RECLAIM ASPHALT CONCRETE, MINOR CONCRETE STRUCTURE, ALTERNATIVE PIPE CULVERT, REINFORCED CONCRETE PIPE, PLASTIC PIPE, CONCRETE CURB & SIDEWALK- MISC, SURVEY OR HISTORICAL MONUMENT, THERMOPLASTIC TRAFFIC STRIPING & MARKING, LAND SURVEYING, CUTTING, SAFETY EQUIPMENT SUPPLIER, PETROLEUM, OIL, LUBRICANTS SUPPLIER (BULK ITEM), ASPHALT SUPPLIER(BULK ITEM), PIPE SUPPLIER, DRAINAGE SYSTEMS SUPPLIER, STORM WATER SYSTEMS SUPPLIER, PAVEMENT MARKERS SUPPLIER, ELECTRICAL & SIGNALS SUPPLIER, TRAFFIC STRIPES, MARKING AND TRAFFIC CONTROL MATERIALS SUPPLIER, MATERIAL TESTING SERVICES, LAND SURVEYOR, LEAD COMPLIANCE, SWPPP PLANNING, BOTTOM DUMP TRUCK, TRANSFER DUMP TRUCK, SUPER 10 DUMP TRUCK, WATER TRUCK, END DUMP TRUCK, STREET SWEEPING TRUCK and TRUCKER BROKER.



NAICS Classifications
Sector 23--Construction
All Other Specialty Trade Contractors
Other Heavy and Civil Engineering Construction



CSI Classifications
DIVISION 1 - GENERAL
TRUCKING-HEAVY HAULING
TRUCKS -- DUMP/TRAILERS
DIVISION 2 - SITE WORK
CONCRETE CURBS/GUTTERS
CONCRETE PIPE
PAVING/SURFACING
SIGNAGE
TRAFFIC SIGNALS



Bid documents can be viewed at or obtained from:


Docs & Plans Available from https://www.citrusheightsplanroom.com/



Request for qualified bids from Subcontractors, Suppliers & Truckers for the following project:
Project: 2021 Greenback Lane Complete Streets Improvements Project ? City of Citrus Heights 

Docs & Plans Available from https://www.citrusheightsplanroom.com/
Estimate: $2,400,000 Duration: 90 working days Agency Goals: 16.1% MBE and 6.9% WBE 
Teichert Construction intends to work cooperatively with all qualified firms seeking work on this project, including but not limited to breaking out contract work items into economically feasible units to increase overall MBE/WBE participation. Plans and specifications are available from the municipality listed above and the Teichert?s Roseville Estimating office. For assistance obtaining or regarding the plans and specifications, please contact the listed Estimator.

100% Payment and Performance Bonds for subcontractors are required. Teichert will pay bond premium up to 2%. Insurance Waiver of subrogation also required. However, certified MBE/WBE's are encouraged to contact Teichert and request assistance if they are unable to meet Teichert's standard bonding or insurance requirements. MBE/WBE's also are encouraged to contact Teichert for assistance in obtaining lines of credit, equipment, supplies, materials or related assistance or services. Subcontractor, Supplier and Trucker quotes must be valid, at minimum, for the award period stated in the contract documents. Please note that this is a prevailing wage project and Teichert Construction is Union signatory. Subcontractors will be subject to the terms and conditions of Teichert's subcontract and safety documents available at www.teichert.com/for-subcontractors.cfm. Submission of a bid to Teichert will confirm that you have reviewed and accepted Teichert's subcontract form. Conditions or exceptions in Subcontractor?s quote are expressly rejected unless accepted in writing prior to bid. Subcontractor scopes and supplier quotes are required 24 hours prior to bid. Additional information and or assistance to MBE/WBE's available from: *** All Subcontractor Quotes must have the Department of Industrial Relations # to be ACCEPTED ***




A. Teichert & Son, Inc. dba Teichert Construc


400 Sunrise Avenue, Suite 300


Roseville, CA 95661


Phone: (916) 757-6400  Fax: (916) 757-6499


John Gale


estimating@teichert.com"
" Supplies: Plumbing, Irrigation, Water Meters, Pipe, Valves Bids",CA,Subcontractor Needed: Storm Water System Supplier,State/Local,,"A. Teichert & Son, Inc. - Roseville",20-12-2022,"A. Teichert & Son, Inc. - Roseville",, ,Mike Stephenson,,916-757-6400,estimating@teichert.com,,"A. Teichert & Son, Inc. dba Teichert Construc


An Equal Opportunity Employer,


is requesting quotations from all qualified


WBE,MBE


sub-contractors and material suppliers for the following project:



2021 Greenback Lane Complete Streets Improvements Project



City/Location: Citrus Heights, CA


County: Sacramento



Owner: City of Citrus Heights



Bid Date: Tuesday 12/20/2022 at 3:00 PM



We are requesting bids for the following trades and/or supplies:


Teichert Construction is requesting quotes from all qualified subcontractors and suppliers including certified MBE/WBE firms for the following items of work, including but not limited to: all materials, labor and equipment for CONSTRUCTION AREA SIGNS, TRAFFIC CONTROL SYSTEM, RESET, ADJUST ROADWAY ITEMS, PLANE ASPHALT CONCRETE, CLEARING & GRUBBING, EROSION CONTROL, AGGREGATE BASE, ASPHALT CONCRETE, PAVING ASPHALT (ASPHALT CONCRETE), PAVEMENT REINFORCING FABRIC, RECYCLE, RECLAIM ASPHALT CONCRETE, MINOR CONCRETE STRUCTURE, ALTERNATIVE PIPE CULVERT, REINFORCED CONCRETE PIPE, PLASTIC PIPE, CONCRETE CURB & SIDEWALK- MISC, SURVEY OR HISTORICAL MONUMENT, THERMOPLASTIC TRAFFIC STRIPING & MARKING, LAND SURVEYING, CUTTING, SAFETY EQUIPMENT SUPPLIER, PETROLEUM, OIL, LUBRICANTS SUPPLIER (BULK ITEM), ASPHALT SUPPLIER(BULK ITEM), PIPE SUPPLIER, DRAINAGE SYSTEMS SUPPLIER, STORM WATER SYSTEMS SUPPLIER, PAVEMENT MARKERS SUPPLIER, ELECTRICAL & SIGNALS SUPPLIER, TRAFFIC STRIPES, MARKING AND TRAFFIC CONTROL MATERIALS SUPPLIER, MATERIAL TESTING SERVICES, LAND SURVEYOR, LEAD COMPLIANCE, SWPPP PLANNING, BOTTOM DUMP TRUCK, TRANSFER DUMP TRUCK, SUPER 10 DUMP TRUCK, WATER TRUCK, END DUMP TRUCK, STREET SWEEPING TRUCK and TRUCKER BROKER.



NAICS Classifications
Sector 23--Construction
All Other Specialty Trade Contractors
Other Heavy and Civil Engineering Construction



CSI Classifications
DIVISION 1 - GENERAL
TRUCKING-HEAVY HAULING
TRUCKS -- DUMP/TRAILERS
DIVISION 2 - SITE WORK
CONCRETE CURBS/GUTTERS
CONCRETE PIPE
PAVING/SURFACING
SIGNAGE
TRAFFIC SIGNALS



Bid documents can be viewed at or obtained from:


Docs & Plans Available from https://www.citrusheightsplanroom.com/



Request for qualified bids from Subcontractors, Suppliers & Truckers for the following project:
Project: 2021 Greenback Lane Complete Streets Improvements Project ? City of Citrus Heights 

Docs & Plans Available from https://www.citrusheightsplanroom.com/
Estimate: $2,400,000 Duration: 90 working days Agency Goals: 16.1% MBE and 6.9% WBE 
Teichert Construction intends to work cooperatively with all qualified firms seeking work on this project, including but not limited to breaking out contract work items into economically feasible units to increase overall MBE/WBE participation. Plans and specifications are available from the municipality listed above and the Teichert?s Roseville Estimating office. For assistance obtaining or regarding the plans and specifications, please contact the listed Estimator.

100% Payment and Performance Bonds for subcontractors are required. Teichert will pay bond premium up to 2%. Insurance Waiver of subrogation also required. However, certified MBE/WBE's are encouraged to contact Teichert and request assistance if they are unable to meet Teichert's standard bonding or insurance requirements. MBE/WBE's also are encouraged to contact Teichert for assistance in obtaining lines of credit, equipment, supplies, materials or related assistance or services. Subcontractor, Supplier and Trucker quotes must be valid, at minimum, for the award period stated in the contract documents. Please note that this is a prevailing wage project and Teichert Construction is Union signatory. Subcontractors will be subject to the terms and conditions of Teichert's subcontract and safety documents available at www.teichert.com/for-subcontractors.cfm. Submission of a bid to Teichert will confirm that you have reviewed and accepted Teichert's subcontract form. Conditions or exceptions in Subcontractor?s quote are expressly rejected unless accepted in writing prior to bid. Subcontractor scopes and supplier quotes are required 24 hours prior to bid. Additional information and or assistance to MBE/WBE's available from: *** All Subcontractor Quotes must have the Department of Industrial Relations # to be ACCEPTED ***




A. Teichert & Son, Inc. dba Teichert Construc


400 Sunrise Avenue, Suite 300


Roseville, CA 95661


Phone: (916) 757-6400  Fax: (916) 757-6499


John Gale


estimating@teichert.com"
" Supplies: Plumbing, Irrigation, Water Meters, Pipe, Valves Bids",CO,Supply of Resilient Seated Gate Valves,State/Local,,"Board of Water Works of Pueblo, Colorado",07-06-2022,"Board of Water Works of Pueblo, Colorado",https://pueblowater.org/purchasing/,"ITB-22-021    		 ",Purchasing Agent,,719-584-0203,,,"Pueblo Water - SUPPLY OF RESILIENT SEATED GATE VALVES 2022
Colorado
CalendarPublished 05/19/2022
ClockClosing 06/07/2022"
" Supplies: Plumbing, Irrigation, Water Meters, Pipe, Valves Bids",CT,Manhole Frames and Covers,State/Local,,"Danbury, Connecticut",07-06-2022,"Danbury, Connecticut",https://www.danbury-ct.gov/,"05-21-22-02    		 ",Charles J. Volpe Jr.,,203-797-4571,,,"INVITATION TO BID Sealed Bids will be received by the Purchasing Agent of the City of Danbury at the Purchasing Agent's Office, City Hall, Danbury, CT until 10:00 A.M. on: Thursday, June 2, 2022 for: Bid #05-21-22-01 ""Safety Apparel"" Bid #05-21-22-04 ""Exmark Lazer Z X-series 72"" Mower"" Tuesday, June 7, 2022 for: Bid #05-21-22-02 ""Manhole Frames and Covers"" Bid #05-21-22-03 ""Hydrants Water Department"" Specifications may be obtained at the Purchasing Agent's Office, City Hall, 155 Deer Hill Avenue, Danbury, CT 06810, (203) 797-4571. The City of Danbury is an equal opportunity and affirmative action purchaser, and bids from all vendors, including those from enterprises owned by minorities and women, are encouraged. The City of Danbury reserves the right to accept or reject any or all Bids, and unless specified otherwise, to award the contract within thirty working days to the Bidder deemed to be for the best interest of the City of Danbury. Dated: May 9, 2022 Charles J. Volpe, Jr. Purchasing Agent City of Danbury"
" Supplies: Plumbing, Irrigation, Water Meters, Pipe, Valves Bids",FL,4810 - VALVE BODY ASSEMBLY PC.28,Federal,,Department of Defense,07-06-2022,Department of Defense,https://sam.gov/opp/a739569d62564e5ea99ca11e7ef85755/view,"N6883622Q0249    		    		 ",Purchasing,,703-695-7145,timothy.merkerson@navy.mil,,"The Valve Body Assembly, vendor P/N 3318780 listed on Vendor Drawing 33187780 and Component Drawing 3311997 as piece 28. Subject valve body assembly does not have a National Stock Number and is not available from supply system. COMSUBLANT requires this repair opportunity to be accomplished with manufacturer Sargent Valves that are installed onboard all Trident Class submarines in US Navy. The valve body internal wall are degrading to a point of requiring replacement."
" Supplies: Plumbing, Irrigation, Water Meters, Pipe, Valves Bids",FL,Total Small Business Set-Aside (FAR 19.5): Small Business Set Aside for Flow Control Valves per the attached drawings and Statement of Work. Please review all attachments,Federal,,Department of Defense,08-06-2022,Department of Defense,https://sam.gov/opp/f6344e24c77c4cd687fc68b70a94e8fd/view,"N61331-22-T-JK40    		    		 ",Purchasing,,703-695-7145,jamell.kilgore@navy.mil,,"Small Business Set Aside. Email quotes to jamell.kilgore@navy.mil on or?before the closing date and time of Wednesday 8 June 2022 11am?Central Time. The Government will not accept late quotes. Provide cage?code and Lead time on your quote. Be able to invoice through Wide Area?Workflow (WAWF). IF shipping is not included in the price please include a?line item for shipping. See the attached Statement of Work, CDRL, Drawings, and Clausesfor product description and?quantity. Please review all attachments."
" Supplies: Plumbing, Irrigation, Water Meters, Pipe, Valves Bids",FL,Total Small Business Set-Aside (FAR 19.5): Small Business Set Aside for Flow Control Valves per the attached drawings and Statement of Work. Please review all attachments,Federal,,Department of Defense,08-06-2022,Department of Defense,https://sam.gov/opp/f9d5fd35be704324b009bb1cf83d4ba3/view,"N61331-22-T-JK40    		    		 ",Purchasing,,703-695-7145,jamell.kilgore@navy.mil,,"Amendment 1 - Attached Test Document per?2.3(c) of the Statement of Work. Small Business Set Aside. Email quotes to jamell.kilgore@navy.mil on or?before the closing date and time of Wednesday 8 June 2022 11am?Central Time. The Government will not accept late quotes. Provide cage?code and Lead time on your quote. Be able to invoice through Wide Area?Workflow (WAWF). IF shipping is not included in the price please include a?line item for shipping. See the attached Statement of Work, CDRL, Drawings, and Clausesfor product description and?quantity. Please review all attachments."
" Supplies: Plumbing, Irrigation, Water Meters, Pipe, Valves Bids",FL,Water Meter Replacements,State/Local,,"Brevard County, Florida",16-06-2022,"Brevard County, Florida",https://www.brevardfl.gov/CentralServices/Purchasing,"B-7-22-35	    		 ",Purchasing Official,,800-955-8771,,,"B-7-22-35	Water Meter Replacements"
" Supplies: Plumbing, Irrigation, Water Meters, Pipe, Valves Bids",FL,Total Small Business Set-Aside (FAR 19.5): Small Business Set-Aside for Swagelok Brand Fittings and Valves Per Attachment,Federal,,Department of Defense,02-11-2022,Department of Defense,https://sam.gov/opp/30734ffc76634da6994ee08b7b1029ba/view,"N61331-22-T-JK02    		    		 ",Purchasing,,703-695-7145,jamell.kilgore@navy.mil,,Email quotes to jamell.kilgore@navy.mil on or before the closing date and?time of Tuesday?2?November?2021 11am Central Time. The Government?will not accept late quotes. Provide cage code and Lead time on your?quote. Be able to invoice through Wide Area Workflow (WAWF). IF shipping?is not included in the price please include a line item for shipping. Please?review all attachments.
