category_id,state,title,type,naic_code,buyer,deadline,agency,contract_link,notice_id,purchasing_department,contact_office_name,contact_officer_number,contact_officer_email,keywords,description
"Trades and Subcontracts: Plumbing, Piping, Fire Protection Service Bids",TX,Fire Alarm System Replacements,State/Local,,State of Texas 2,18-05-2022,State of Texas 2,http://www.txsmartbuy.com/esbddetails/view/X0026314-KM,X0026314-KM,,,,Kenneth.maze@glo.texas.gov,,"Fire Alarm System Replacements at the Ussery-Roan Texas State Veterans Home in Amarillo, Texas
Solicitation ID: X0026314-KM
Status: Posted
Contact Name: Kenneth Maze
Contact Number: 512-475-3504
Contact Email: Kenneth.maze@glo.texas.gov
Response Due Time: 2:00 PM
Response Due Date: 5/18/2022
Agency/Texas SmartBuy Member Number: 305
Solicitation Description:
The Texas General Land Office (ìGLOî) and the Veterans Land Board (ìVLBî) (collectively the ìGLO/VLBî) seek a highly skilled contractor to replace the fire alarm systems at the Ussery-Roan Texas State Veterans Home (the ìHomeî) in Amarillo, Texas (the ìProjectî).

Texas State Veterans Homes (ìTSVHî) are for the benefit and recognition of Texas Veterans who have served in the United States Armed Forces and who now require skilled nursing care. Each TSVH is a fully occupied skilled nursing facility; the selected Contractor shall minimize disturbance to residents during performance of the Project.

The GLO/VLB will consider proposals from business entities that demonstrate the ability to complete the Project in accordance with the Construction Documents, guidelines of this Solicitation, and all applicable federal, state, and local laws, rules, and regulations. Respondents must execute Exhibit A, Affirmations and Solicitation Acceptance, Exhibit B, Federal Affirmations, and complete other items listed on the Submission Checklist to be considered. Additional information on the GLO/VLB and its programs can be found at http://www.glo.texas.gov.
"
"Trades and Subcontracts: Plumbing, Piping, Fire Protection Service Bids",TX,RFP for Grease Trap Service,State/Local,,"San Felipe Del Rio CISD, Texas",03-05-2022,"San Felipe Del Rio CISD, Texas",https://www.sfdr-cisd.org/media/akynxfva/rfp-23-05-grease-trap-service.doc,RFP 23-05,Purchasing,,(830) 778-4000,,,RFP 23-05 Grease Trap Service
"Trades and Subcontracts: Plumbing, Piping, Fire Protection Service Bids",TX,"Bids for Maintenance Inspections and Repair Services on Boilers, Water Storage Heaters",State/Local,,"Dallas County, Texas",05-05-2022,"Dallas County, Texas",http://www.dallascounty.org/departments/purchasing/currentbids.php,2022-032-6947,Purchasing,,214-653-7431,,,"Maintenance Inspections and Repair Services on Boilers, Water Storage Heaters"
"Trades and Subcontracts: Plumbing, Piping, Fire Protection Service Bids",TX,Install Additional Sprinkler Heads Engineering Teaching Center,State/Local,,State of Texas 2,20-05-2022,State of Texas 2,http://www.txsmartbuy.com/esbddetails/view/22CSP009,22CSP009,,,,lana@austin.utexas.edu,,"ETC: Install Additional Sprinkler Heads Engineering Teaching Center II (ETC)
Solicitation ID: 22CSP009
Status: Posted
Contact Name: Lana Beranek
Contact Number: 512-784-2643
Contact Email: lana@austin.utexas.edu
Response Due Time: 11:00 AM
Response Due Date: 5/20/2022
Agency/Texas SmartBuy Member Number: 721
Solicitation Description:
Expand existing fire sprinkler system to add sprinkler heads throughout building to bring building up to 100% sprinkler coverage."
"Trades and Subcontracts: Plumbing, Piping, Fire Protection Service Bids",UT,Shower/Plumbing Fixture Upgrade,State/Local,,State of Utah,17-05-2022,State of Utah,https://purchasing.utah.gov/,MW22063,Purchasing,,801-538-3026,jcfrancis@utah.gov,,"DFCM Construction-DJJS Millcreek Yth Detention Ctr Shower/Plumbing Fixture Upgrade-22424430
DFCM Construction-DJJS Millcreek Yth Detention Ctr Shower/Plumbing Fixture Upgrade-22424430-Prequalified General Contractors
Open
4/21/2022 3:00 PM MDT
Close
5/17/2022 3:00 PM MDT
Type
IFB
Number
MW22063
Contact
Carl Francis jcfrancis@utah.gov"
"Trades and Subcontracts: Plumbing, Piping, Fire Protection Service Bids",VA,"RFP for Fire Suppression Systems Inspections, Testing and Maintenance Services",State/Local,,"James City County, Virginia",24-05-2022,"James City County, Virginia",https://www.jamescitycountyva.gov/bids.aspx?bidID=525,20221180,Purchasing Director,,757-253-6646,,,"Fire Suppression Systems Inspections, Testing and Maintenance Services, Bid No. 20221180"
"Trades and Subcontracts: Plumbing, Piping, Fire Protection Service Bids",VA,Bids for Restroom Replacement,State/Local,,"Virginia Beach, Virginia",23-05-2022,"Virginia Beach, Virginia",https://ejbs.fa.us6.oraclecloud.com/fscmUI/faces/NegotiationAbstracts?prcBuId=300000003501148&_afrLoop=5913855593101642&_afrWindowMode=0&_afrWindowId=null&_adf.ctrl-state=16cep856xl_1&_afrFS=16&_afrMT=screen&_afrMFW=1286&_afrMFH=1267&_afrMFDW=2560&_afrMFDH=1440&_afrMFC=8&_afrMFCI=0&_afrMFM=0&_afrMFR,COVB-22-100687,Purchasing,,757-385-4438,,,BAYVILLE FARMS RESTROOM REPLACEMENT
"Trades and Subcontracts: Plumbing, Piping, Fire Protection Service Bids",VA,Plumbing Maintenance and Repair Services,State/Local,,State of Virginia,31-05-2022,State of Virginia,https://mvendor.cgieva.com/Vendor/public/ADVSODetails.jsp?PageTitle=SO%20Details&DOC_CD=IFB&Details_Page=ADVSODetails.jsp&DEPT_CD=LA21&BID_INTRNL_NO=7589&BID_NO=7589&BID_VERS_NO=1,IFB 7589-1,Division of Purchases and Supply,,804-786-3846,,,"IFB 7589-1

Richmond Redevelopment Housing Authority -Agency-wide

Plumbing Maintenance and Repair Services"
"Trades and Subcontracts: Plumbing, Piping, Fire Protection Service Bids",VA,Oakleaf Boiler Replacements,State/Local,,"Norfolk Redevelopment and Housing Authority, Virginia",24-05-2022,"Norfolk Redevelopment and Housing Authority, Virginia",https://nrha.us/solicitations/oakleaf-boiler-replacements,PR1823-823-22,Purchasing,,757-533-4695,,,Oakleaf Boiler Replacements
"Trades and Subcontracts: Plumbing, Piping, Fire Protection Service Bids",VA,Fire Suppression Systems Inspections,State/Local,,State of Virginia,31-05-2022,State of Virginia,https://mvendor.cgieva.com/Vendor/public/ADVSODetails.jsp?PageTitle=SO%20Details&DOC_CD=IFB&Details_Page=ADVSODetails.jsp&DEPT_CD=LA77&BID_INTRNL_NO=7477&BID_NO=7477&BID_VERS_NO=1,IFB 7477-1,Division of Purchases and Supply,,804-786-3846,,,"Fire Suppression Systems Inspections, Testing, Mai...

Status: Open
IFB 7477-1

Hampton Roads Transit -Hampton Roads, VA

Hampton Roads Transit (HRT) is seeking a Contractor to provide inspections, testing, maintenance, and repair services for its fire suppression system."
"Trades and Subcontracts: Plumbing, Piping, Fire Protection Service Bids",VA,Bids for Third Floor Bathroom Renovations,State/Local,,"Danville, Virginia",11-05-2022,"Danville, Virginia",http://www.danville-va.gov/bids.aspx?bidID=2754,21-22-082 IFB,Purchasing,,434-799-6528,,,21-22-082 IFB Third Floor Bathroom Renovations
"Trades and Subcontracts: Plumbing, Piping, Fire Protection Service Bids",VA,Plumbing Services,State/Local,,State of Virginia,10-05-2022,State of Virginia,https://mvendor.cgieva.com/Vendor/public/ADVSODetails.jsp?PageTitle=SO%20Details&DOC_CD=RFP&Details_Page=ADVSODetails.jsp&DEPT_CD=L102&BID_INTRNL_NO=2376&BID_NO=2376&BID_VERS_NO=1,RFP 2376-1,Division of Purchases and Supply,,804-786-3846,,,"RFP 22-0510 Plumbing Services

Status: Open
RFP 2376-1

Clarke County -Clarke County, VA

The Clarke County Purchasing Office is soliciting competitive sealed proposals from qualified vendors for plumbing services for various property owned by the Clarke County Government, Clarke County Sanitary Authority, and Clarke County Public Schools, as specified in this RFP."
"Trades and Subcontracts: Plumbing, Piping, Fire Protection Service Bids",VA,Bids for Toano Middle School Restroom Renovations,State/Local,,"James City County, Virginia",04-05-2022,"James City County, Virginia",https://www.jamescitycountyva.gov/bids.aspx?bidID=520,20221059,Purchasing Director,,757-253-6646,,,Toano Middle School Restroom Renovations
"Trades and Subcontracts: Plumbing, Piping, Fire Protection Service Bids",WA,"8(a) Set-Aside (FAR 19.8) Fire Suppression, Fire Alarm, Fire Sprinkler Systems Maintenance Service and Repair For Joint Base Lewis-McChord (JBLM) and Yakima Training Center (YTC), Washington",Federal,,Department of Defense,09-05-2022,Department of Defense,https://sam.gov/opp/51b99ae7926941f9ad7fd487c97e49ff/view,W911S822R0002,Purchasing,,703-695-7145,scott.a.byrd.civ@mail.mil,,"The Contractor shall provide all personnel, equipment, tools, materials, supervision, and personnel services necessary to examine, restore, maintain, repair, clean, inspect, and test the following: installed facility fire sprinkler systems, kitchen fire suppression systems, fire pumps, fire pump monitoring devices and related equipment, fire sprinkler monitoring devices, aircraft hangar Aqueous Film Forming Foam (AFFF) systems (to include annual lab testing of the foam concentrate agent), automatic fire alarms, Fire Alarm Control Panels (FACP) including the software and associated devices, (activation, warning and auxiliary), and electrical/electronic components of the systems. The Contractor shall provide testing and programming to facilities with Mass Notification Systems (MNS). The Contractor shall provide updated Computer-Aided Design (CAD) (current year) drawings in a manner that will?ensure fire systems serviceability and proper operation. Contractor shall provide a list of major component manufacturers and system components, year of installation as near as can be determined, as well as ITM cycle for sprinkler and suppression systems. Contractor shall submit reports to the Contracting Officers Representative (COR) at JBLM, Washington (WA) and leave a copy of the CAD drawing at the FACP in each building. All work shall comply with and be in accordance with (IAW) the Unified Facilities Criteria (UFC) 3-601-02 Operations and Maintenance: Inspection, Testing, and maintenance of Fire Protections Systems, National Fire Protection Association (NFPA) Standards 10 through 25, 70, 72, 96, JBLM requirements and the manufacturer?s instructions. The Unified Facilities Criteria (UFC) 3-601-02 shall take first precedence over other guidance. Technical Exhibit 1 (TE-1) shows the JBLM and YTC, WA facilities list.?Technical Exhibit 2 (TE-2) shows the Kitchen Hood Listing."
"Trades and Subcontracts: Plumbing, Piping, Fire Protection Service Bids",WA,Walk-In Tub Replacement Project,State/Local,,State of Washington,05-05-2022,State of Washington,,PR2207295,Purchasing,,360-902-7400,,,"05/05/22 Fircrest RHC Walk-In Tub Replacement Project
Ref #: PR2207295 Carmen Mendez
The purpose of this RFQ is to procure the removal and replacement of two (2-ea) custom walk-in disability tubs in Building 50 at the Fircrest RHC campus."
"Trades and Subcontracts: Plumbing, Piping, Fire Protection Service Bids",WV,Fire Suppression Systems Inspection/Maintenance,State/Local,,State of West Virginia,04-05-2022,State of West Virginia,https://prd311.wvoasis.gov/PRDVSS1X1/Advantage4,0506-HHR2200000002-2,Purchasing Department,,304-558-2538,,,"FIRE SUPPRESSION SYSTEMS INSPECTION/MAINTENANCE

DIVISION OF HEALTH
Crystal G Hustead

CRFQ-0506-HHR2200000002-2
Centralized Request for Quote (CRFQ)
Public Safety

05/04/2022 01:30 PM EDT
15 Days, 16:58:15
Amended"
"Trades and Subcontracts: Plumbing, Piping, Fire Protection Service Bids",WI,S202--Fire Protection Service- Firefighters INTENT TO SOLE SOURCE,Federal,,Department of Veterans Affairs,Today,Department of Veterans Affairs,https://sam.gov/opp/8e6c191ac0b14a1ab7cf514163a07a83/view,36C25222Q0487,Purchasing,,202-461-4300,lori.eastmead@va.gov,,"Under Statutory Authority 41 U.S.C. 1901 the VA Great Lakes Acquisition Center (GLAC) intends to negotiate a sole source contract with the City of Madison Fire Department, located at 210 Martin Luther King Jr. Blvd., Madison, WI 53703, for fire suppression services. The service includes providing fire support through firefighter personnel and equipment in compliance with VHA 7718 for Non-VA Fire Departments. This acquisition is conducted under the authority of 41 U.S.C. 1901 Simplified acquisition procedures as implemented in FAR 13.501, only one responsible source and no other supplies or services will satisfy agency requirements. This will be a firm fixed price contract for a base year and four (1) year option periods to be exercised at the discretion of the Government. The NAICS Code is 922160. This Notice of Intent is not a request for competitive quotes. No solicitation documents are available and telephone requests will not be honored. However, if a firm believes it can meet the requirements it must furnish information about its products and services, as well as references from other customers who are using these products and service to the Contracting Officer by 8:00AM LOCAL TIME (WISCONSIN) ON 04/14/2022. Supporting evidence must be furnished in sufficient detail to demonstrate the ability to comply with the above requirements. Responses received will be evaluated however; a determination by the Government not to compete the proposed procurement based upon responses to this notice is solely within the discretion of the Government. If no responses are received, the Contracting Officer will proceed with the sole source negotiation with the City of Madison Fire Department. Capability statements shall be submitted by email only as a MS Word or Adobe PDF attachment to Lori Eastmead at Lori.Eastmead@va.gov. TELEPHONIC INQUIRIES WILL NOT BE ACCEPTED. FIRE PROTECTION SERVICES STATEMENT OF WORK GENERAL This contract is for the William S. Middleton Memorial Veterans Hospital, 2500 Overlook Terrace, Madison, Wisconsin, hereinafter referred to as the VA. SCOPE The Contractor agrees to furnish the necessary firefighters and equipment to answer and respond to all calls from the VA for fire protection, twenty-four (24) hours per day, seven (7) days per week. The fire protection to be furnished under this contract shall apply to all buildings (identified in the Building Inventory) occupied and operated by the VA as well as all equipment and materials located therein. RESPONSE Per VHA Handbook 7718 Fire Department Services at VA Medical Centers and Domiciliaries, paragraph 6l, Criteria and Requirements for Non-VA Fire Departments, the Contractor: Shall maintain a fire station within 3.5 miles travel distance of an entrance to the VA. Shall respond with at least one pumper fire apparatus with a minimum capacity of 1,000 gallons per minute (gpm) that is equipped with hoses and other accessories complying with NFPA 1901 Shall respond to the VA with a minimum of four trained, full time professional firefighters on duty. Shall have adequate staff and equipment to respond to a second alarm. The first alarm response shall be directly to the building in alarm. The VA maintains a partitioned fire alarm system, which allows the fire alarm system monitoring vendor to provide the specific building number to emergency dispatch. STAFFING REQUIREMENTS The Contractor shall provide a minimum of four (4) trained, paid, and certified professional firefighters available to respond to fire alarms/fire emergency calls at the VA twenty-four (24) hours per day, seven (7) days per week. Training and certification of fire officers, engineers, and firefighters shall be as required by the State of Wisconsin and applicable NFPA Standards for municipal fire departments. The contractor shall have a comprehensive ongoing training program for all fire department personnel and shall ensure that all personnel meet Wisconsin state requirements for the positions they hold. The Contractor shall provide competent supervision at all times. The Contractor shall designate as indicated below a Contract Manager (Fire Chief or designee) who shall be responsible for the overall management and coordination of the Contractor s work force and shall act as the central point of contact with the VA. Contractor s Central Point of Contact: (Provide main telephone number(s) and contact person.) ______________________________________________________________________________ _______________________________________________________________________________ All Contractor employees shall be identified by a distinctive nameplate, emblem, or patch attached in a prominent place to an outer garment. INSPECTIONS The Contractor shall make a minimum of two (2) escorted inspections per year of all buildings located at VA and advise the COR and Safety Manager in writing of areas where potential fire hazards exist. The inspections shall be in November and May of the base and each option year and shall be scheduled with the COR and Safety Manager at least one month in advance. While the VA is not subject to compliance with the municipality s building or fire regulations, the inspections will be conducted in accordance with all municipal building ordinances or codes that pertain. The Contractor shall provide an out brief with the COR and Safety Manager at the conclusion of each inspection before leaving the facility. An electronic written report of the inspections shall be provided to the COR and Safety Manager within 14 days of inspection completion. The written report shall include, for each identified deficiency, the current NFPA code and/or International Fire Code (IFC) reference(s), location(s) (building and room number), and recommendation(s) for correction. During the November inspection the Contractor shall visit the facility to test and verify the alarm system monitoring. In addition, the time between alarm initiation and receipt of the dispatch shall be recorded. This only needs to be performed at one of the thirteen VA buildings. GOVERNMENT PROPERTY VA shall maintain a direct connection from its fire alarm system to central dispatch facilities to automatically summon the Contractor whenever any fire alarm device is actuated at VA facilities. VA shall maintain a partitioned fire alarm system, which allows the fire alarm system monitoring vendor to provide the specific building number to emergency dispatch. VA shall furnish and maintain fire hydrants for use by the Contractor. VA shall also furnish, inspect, and maintain fire extinguishers and alarm systems within its buildings. BUILDING INVENTORY Contract Building # VA Building # Primary Function # Floors/Levels GSF 1 1 Main Hospital 13 617,900 2 2 Laundry/Call Center 5 38,530 3 3 Garage/Engineering Shops 1 8,601 4 4 VA Daycare 2 3,704 5 5 Transitional Residence 3 7,190 6 6 Admin 2 7,628 7 7 Outpatient Healthcare 2 5,772 8 12 Animal Research Labs 2 13,530 9 13 Research Labs 1 12,255 10 14 Emergency Generator 1 628 11 15 Parking Facility 5 283,320 12 17 Pump House 1 483 13 18 Transformer Building 1 1063 14 19 Pharmacy Storage 1 2050 15 20 Electrical Switchgear 1 312 16 21 Electrical UPS 1 120 17 22 Mental Health & Education 3 18,255 18 27 Hazardous Storage 1 1,010 19 28 Generator Switchgear 1 295 APPLICABLE REGULATIONS, MANUALS AND SPECIFICATIONS Federal Occupational Safety and Health Association (OSHA) National Fire Codes (NFPA) International Fire Code (IFC) 2022 edition PERIOD OF CONTRACT The base period of this contract will be from May 1, 2022, through April 1, 2023, plus four (1) year option renewal periods to be exercised at the discretion of the Government. PAYMENTS The Contractor shall be paid, upon submission of proper invoices or vouchers, the prices stipulated herein for services rendered and accepted, less deductions, if any, as herein provided. Payments will be made monthly in arrears. Invoices MUST INCLUDE, at a minimum, the following information: Contract Co., IFCAP Obligation Number (formerly PO number) Item(s) covered (to include serial # s as applicable) and covered period of service. Only one original invoice will be required for each request for payment."
"Trades and Subcontracts: Plumbing, Piping, Fire Protection Service Bids",WY,Routine Fire System Testing and Certification,State/Local,,State of Wyoming,09-05-2022,State of Wyoming,"http://www.publicpurchase.com/gems/wyominggsd,wy/buyer/public/publicInfo",0280-G,Purchasing,,307-777-7253,,,Bid #0280-G - Routine Fire System Testing and Certification
"Trades and Subcontracts: Plumbing, Piping, Fire Protection Service Bids",WY,Routine Plumbing Maintenance Repair,State/Local,,State of Wyoming,05-05-2022,State of Wyoming,"http://www.publicpurchase.com/gems/wyominggsd,wy/buyer/public/publicInfo",0278-G,Purchasing,,307-777-7253,,,Bid #0278-G - Routine Plumbing Maintenance Repair Services at the Thyra Thompson Building
"Trades and Subcontracts: Plumbing, Piping, Fire Protection Service Bids",AB,Supply of Irrigation and Plumbing Materials,State/Local,,"Alberta Purchasing Connection, Canada",04-05-2022,"Alberta Purchasing Connection, Canada",,AB-2022-02402,Purchasing,,780-644-5726,,,"AB-2022-02402: 22-1503 Supply of Irrigation and Plumbing Materials
The City of Calgary
Alberta 05/04/2022
02:00:59 PM Alberta Time 04/07/2022
02:54:27 PM Alberta Time"
"Trades and Subcontracts: Plumbing, Piping, Fire Protection Service Bids",NS,Request for Standing Offer - Inspection Repair of Fire Fighting and Detection System,State/Local,,"Nova Scotia Procurement, Canada",12-05-2022,"Nova Scotia Procurement, Canada",http://www.novascotia.ca/tenders/tenders/canadian-tenders-notices.aspx,HRM-22-333,Public Tenders Office,,902-424-3333,,,"HRM-22-333
Halifax Regional Municipality (HRM) Request for Standing Offer - Inspection Repair of Fire Fighting and Detection System on the Ferries
12 May 2022
22 Apr 2022"
"Trades and Subcontracts: Plumbing, Piping, Fire Protection Service Bids",DL,Defense Logistics Agency is Seeking Bids for Tripod Target Desig,Federal,,Defense Logistics Agency,09-05-2022,Defense Logistics Agency,https://www.dibbs.bsm.dla.mil/rfq/rfqrec.aspx?sn=SPE7M922T0652,SPE7M922T0652,Purchasing,,571-767-0192,,,Defense Logistics Agency is Seeking Bids for 35 EA Tripod Target Desig - FSC #1260
"Trades and Subcontracts: Plumbing, Piping, Fire Protection Service Bids",DL,Defense Logistics Agency is Seeking Bids for Range Finder Fire C,Federal,,Defense Logistics Agency,03-05-2022,Defense Logistics Agency,https://www.dibbs.bsm.dla.mil/rfq/rfqrec.aspx?sn=SPE7M422U0086,SPE7M422U0086,Purchasing,,571-767-0192,,,Defense Logistics Agency is Seeking Bids for 228 EA Range Finder Fire C - Small Business Set-Aside 100% - FSC #1240
"Trades and Subcontracts: Plumbing, Piping, Fire Protection Service Bids",DL,Defense Logistics Agency is Seeking Bids for Mount Telescope,Federal,,Defense Logistics Agency,09-05-2022,Defense Logistics Agency,https://www.dibbs.bsm.dla.mil/rfq/rfqrec.aspx?sn=SPE7M122T310M,SPE7M122T310M,Purchasing,,571-767-0192,,,Defense Logistics Agency is Seeking Bids for 1 EA Mount Telescope - FSC #1240
"Trades and Subcontracts: Plumbing, Piping, Fire Protection Service Bids",DL,Defense Logistics Agency is Seeking Bids for Binocular,Federal,,Defense Logistics Agency,09-05-2022,Defense Logistics Agency,https://www.dibbs.bsm.dla.mil/rfq/rfqrec.aspx?sn=SPE7M122T309L,SPE7M122T309L,Purchasing,,571-767-0192,,,Defense Logistics Agency is Seeking Bids for 7 EA Binocular - FSC #1240
