category_id,state,title,type,naic_code,buyer,deadline,agency,contract_link,notice_id,purchasing_department,contact_office_name,contact_officer_number,contact_officer_email,keywords,description
"Trades and Subcontracts: Roofing, Gutters, Canopy Bids",PA,Roof Replacement,State/Local,,"Warrington Township, Pennsylvania",17-05-2022,"Warrington Township, Pennsylvania",https://www.warringtontownship.org/,Bids,Purchasing,,215-343-9350,,,"NOTICE TO BIDDERS Warrington Township will receive sealed bids on May 17, 2022 until 10:00 am via the PennBid Electronic Bid Management System and opened shortly thereafter. All documents and solicitation details will be available on or after April 15, 2022 at https://pennbid.procureware.com. Bidders must register (a free process), then click on the ""Solicitations,"" then ""View"" tabs. SPECIAL EQUESTRIANS CENTER BUILDING ROOF REPLACEMENT The major items of work to be performed under this Contract include removal of existing shingles and appurtenances, removal and replacement of sections of roof sheathing, repair of sections of soffit/fascia and installation of new adhesive underlayment, synthetic underlayment, roof vent caps, plumbing vent flashing, flashing, ridge vents, drip edge and fiberglass roofing system at the Special Equestrians Center Building located at 2800 Street Road, Warrington, PA. Bids must be accompanied by a certified check, bank draft or bid bond issued by a surety company licensed to conduct business in the Commonwealth of Pennsylvania, in the amount of at least ten percent (10%) of the Total Bid Amount made payable to the Township. The provisions of the Pennsylvania Prevailing Wage Act and the Pennsylvania Public Works Employment Verification Act apply to this Contract. Bids must be accompanied by a completed Bid Form, Bidder's Qualification Statement, electronic copy of Bid Bond, executed Non-Collusion Affidavit and Public Works Verification Form as set forth in the Contract Documents. Failure to submit an Affidavit with the bid proposal may result in disqualification of the bid. The Township reserves the unqualified right to reject any or all bids and to waive any informalities. The Township also reserves the right to delete any ""item"" or portion of an ""item"" contained in the Contract at its sole discretion, after bids are received. Barry P. Luber, Township Manager, Warrington Township"
"Trades and Subcontracts: Roofing, Gutters, Canopy Bids",PA,Replace Roofs on Various Buildings,State/Local,,State of Pennsylvania,29-04-2022,State of Pennsylvania,http://www.emarketplace.state.pa.us/Solicitations.aspx?SID=DGS C-0373-0008 Phase 1,DGS C-0373-0008 Phas,Purchasing,,717-787-5733,,,"This PROJECT IS A STANDARD LOW BID PROJECT and includes GENERAL AND ELECTRICAL CONSTRUCTION. PROJECT TITLE: SCI Mahanoy - Replace Roofs on Various Buildings ESTIMATED RANGE: .1 General ?$2,000,000 - $3,000,000 & .4 Electrical ? $200,000 - $300,000 LIQUIDATED DAMAGES = (.1) $750.00 per day & (.4) $130.00 per day. DATE FOR RECEIVING BIDS IS FRIDAY, APRIL 29, 2022, AT 2:00 P.M. The Pre-Bid Conference will take place on Wednesday, April 13, 2022, at 1:00 P.M., at 301 Morea Road, Frackville, PA 17932. Park in the visitor lot and enter through the main entrance which is adjacent to the flag poles. Client Agency Requirements -----The institution requires security clearances of all personnel in advance of visiting the site. Contact Chris Marhelko at cmarhelko@pa.gov. Please see e-Builder Invitation Documents tab for most recent COVID-19 Guidelines and site access requirements. Note that the requirements vary per site, and some agencies may have more stringent requirements. There is no Bid Guaranty required for this Project. The Department of General Services Public Works and the Bureau of Diversity, Inclusion and Small Business Opportunities (BDISBO) identified this procurement as eligible for the setting of Small Diverse Business (SDB) and/or Veteran Business Enterprise (VBE) participation goals. However, BDISBO did not set SDB and/or VBE participation goals for those procurements that are less than the $400,000 threshold required to set either goal. In addition, there will be no points allocated toward SDB/SB participation for this procurement. This is a significant programmatic change from the SDB and SB Participation program contained in prior Projects issued by Public Works. Bidders now must agree to meet the SDB and VBE Participation Goals in full or demonstrate that they have made Good Faith Efforts to meet the Goals. Refer to the Instructions to Bidders section regarding Small Diverse Business and Veteran Business Enterprise Participation for further information. The Goals for each Prime Contract is as follows: SDB AND VBE GOALS .1 General Construction ? ALL BASE BIDS (#1, #2 & #3) SDB = 15% VBE = 3% .4 Electrical Construction ALL BASE BIDS (#1, #2 & #3) SDB = NA VBE = NA All proposers must be registered to view/download Plans and Specifications and must have a Current, Active Vendor Number. To register click the following link: register All Proposers are required to create a user profile within e-Builder. Please click on discipline below to create a user profile and view the bid package: General Construction Electrical Construction BIDS FOR THIS PROJECT WILL ONLY BE ACCEPTED ELECTRONICALLY THROUGH E-BUILDER.
A video tutorial is available on the e-Builder site for first time users to learn how to navigate e-Builder. Technical support is also available via email at support@e-builder.net or by phone at 1-888-288-5717. Due to technical limitations, public bid openings must be viewed using a Windows PC. At this time, mobile devices are not supported. Interested parties may also watch the live bid opening at Public Works, 1800 Herr Street, Harrisburg, PA 17103.

The online public bid opening can be viewed by clicking the following link: Public Bid Opening

To view a list of current potential bidders and bid results go to the link below and scroll down the page and click on ???Current Project Bidding Potential Bidders List???: Bidding Information

PUBLIC WORKS EMPLOYMENT VERIFICATION ACT: THE BIDDER MUST COMPLY WITH THE PUBLIC WORKS EMPLOYMENT VERIFICATION ACT 127 OF 2012 BY SUBMITTING TO THE DEPARTMENT A COMMONWEALTH PUBLIC WORKS VERIFICATION FORM (???FORM???) WITH THEIR BID OR PRIOR TO THE AWARD OF THE CONTRACT.

EXECUTIVE ORDER 2021-06, WORKER PROTECTION AND INVESTMENT (OCTOBER 21, 2021): THE COMMONWEALTH IS RESPONSIBLE FOR ENSURING THAT EVERY PENNSYLVANIA WORKER HAS A SAFE AND HEALTHY WORK ENVIRONMENT AND THE PROTECTIONS AFFORDED THEM THROUGH LABOR LAWS. THE BIDDER MUST CERTIFY THAT THEY ARE IN COMPLIANCE WITH ALL APPLICABLE PENNSYLVANIA STATE LABOR AND WORKFORCE SAFETY LAWS BY SUBMITTING TO THE DEPARTMENT A WORKER PROTECTION AND INVESTMENT CERTIFICATION FORM WITH THEIR BID OR PRIOR"
"Trades and Subcontracts: Roofing, Gutters, Canopy Bids",PA,IFB: SCI Mahanoy - Replace Roofs on Various Buildings,State/Local,,State of Pennsylvania,29-04-2022,State of Pennsylvania,http://www.emarketplace.state.pa.us/Solicitations.aspx?SID=DGS C-0373-0008 Phase 1,DGS C-0373-0008 Phas,Purchasing,,717-787-5733,,,"This PROJECT IS A STANDARD LOW BID PROJECT and includes GENERAL AND ELECTRICAL CONSTRUCTION. PROJECT TITLE: SCI Mahanoy - Replace Roofs on Various Buildings ESTIMATED RANGE: .1 General ? $2,000,000 - $3,000,000 & .4 Electrical ? $200,000 - $300,000 LIQUIDATED DAMAGES = (.1) $750.00 per day & (.4) $130.00 per day. DATE FOR RECEIVING BIDS IS FRIDAY, APRIL 29, 2022, AT 2:00 P.M. The Pre-Bid Conference will take place on Wednesday, April 13, 2022, at 1:00 P.M., at 301 Morea Road, Frackville, PA 17932. Park in the visitor lot and enter through the main entrance which is adjacent to the flag poles. Client Agency Requirements -----The institution requires security clearances of all personnel in advance of visiting the site. Contact Chris Marhelko at cmarhelko@pa.gov. Please see e-Builder Invitation Documents tab for most recent COVID-19 Guidelines and site access requirements. Note that the requirements vary per site, and some agencies may have more stringent requirements. There is no Bid Guaranty required for this Project. The Department of General Services Public Works and the Bureau of Diversity, Inclusion and Small Business Opportunities (BDISBO) identified this procurement as eligible for the setting of Small Diverse Business (SDB) and/or Veteran Business Enterprise (VBE) participation goals. However, BDISBO did not set SDB and/or VBE participation goals for those procurements that are less than the $400,000 threshold required to set either goal. In addition, there will be no points allocated toward SDB/SB participation for this procurement. This is a significant programmatic change from the SDB and SB Participation program contained in prior Projects issued by Public Works. Bidders now must agree to meet the SDB and VBE Participation Goals in full or demonstrate that they have made Good Faith Efforts to meet the Goals. Refer to the Instructions to Bidders section regarding Small Diverse Business and Veteran Business Enterprise Participation for further information. The Goals for each Prime Contract is as follows: SDB AND VBE GOALS .1 General Construction ? ALL BASE BIDS (#1, #2 & #3) SDB = 15% VBE = 3% .4 Electrical Construction ALL BASE BIDS (#1, #2 & #3) SDB = NA VBE = NA All proposers must be registered to view/download Plans and Specifications and must have a Current, Active Vendor Number. To register click the following link: register All Proposers are required to create a user profile within e-Builder. Please click on discipline below to create a user profile and view the bid package: General Construction Electrical Construction BIDS FOR THIS PROJECT WILL ONLY BE ACCEPTED ELECTRONICALLY THROUGH E-BUILDER.
A video tutorial is available on the e-Builder site for first time users to learn how to navigate e-Builder. Technical support is also available via email at support@e-builder.net or by phone at 1-888-288-5717. Due to technical limitations, public bid openings must be viewed using a Windows PC. At this time, mobile devices are not supported. Interested parties may also watch the live bid opening at Public Works, 1800 Herr Street, Harrisburg, PA 17103.

The online public bid opening can be viewed by clicking the following link: Public Bid Opening

To view a list of current potential bidders and bid results go to the link below and scroll down the page and click on ?Current Project Bidding Potential Bidders List?: Bidding Information

PUBLIC WORKS EMPLOYMENT VERIFICATION ACT: THE BIDDER MUST COMPLY WITH THE PUBLIC WORKS EMPLOYMENT VERIFICATION ACT 127 OF 2012 BY SUBMITTING TO THE DEPARTMENT A COMMONWEALTH PUBLIC WORKS VERIFICATION FORM (?FORM?) WITH THEIR BID OR PRIOR TO THE AWARD OF THE CONTRACT.

EXECUTIVE ORDER 2021-06, WORKER PROTECTION AND INVESTMENT (OCTOBER 21, 2021): THE COMMONWEALTH IS RESPONSIBLE FOR ENSURING THAT EVERY PENNSYLVANIA WORKER HAS A SAFE AND HEALTHY WORK ENVIRONMENT AND THE PROTECTIONS AFFORDED THEM THROUGH LABOR LAWS. THE BIDDER MUST CERTIFY THAT THEY ARE IN COMPLIANCE WITH ALL APPLICABLE PENNSYLVANIA STATE LABOR AND WORKFORCE SAFETY LAWS BY SUBMITTING TO THE DEPARTMENT A WORKER PROTECTION AND INVESTMENT CERTIFICATION FORM WITH THEIR BID OR PRIOR"
"Trades and Subcontracts: Roofing, Gutters, Canopy Bids",PA,Z2DA--693-22-101 | Replace Roof Building #27,Federal,,Department of Veterans Affairs,28-04-2022,Department of Veterans Affairs,https://sam.gov/opp/d2b2dd52fd3b43339953a2d4d2670cd9/view,36C24422B0003,Purchasing,,202-461-4300,Scot.Plank@va.gov,,"The Department of Veterans Affairs Medical Center, Wilkes-Barre, PA has a requirement for providing all labor, materials, tools, equipment, permits, testing, and reports required for roof replacement."
"Trades and Subcontracts: Roofing, Gutters, Canopy Bids",RI,Roof Repair and Maintenance,State/Local,,State of Rhode Island,30-09-2023,State of Rhode Island,https://www.ridop.ri.gov/bidboard/,OEV21000340,Purchasing,,401-574-8100,,,"OEV21000340 | MPA 64 OE On Call Roof Repair and Maintenance

MPA 64 Open Enrollment On Call Roof Repair and Maintenance. Contractor will provide installation and modification of miscellaneous Roof Repair and installation projects as well as 24-hour emergency service call response for all State agencies, facilities buildings owned or occupied by the State of Rhode Island including but not limited to all State Educational Facilities as needed If you have already bid on this MPA do not submit a new bid
Start Date: Oct 1, 2020
End Date: Sep 30, 2023"
"Trades and Subcontracts: Roofing, Gutters, Canopy Bids",SC,Roof and Interior Repairs,State/Local,,State of South Carolina,03-05-2022,State of South Carolina,,803-734-6062,Purchasing,,,,,"This project is funded by a Federal Emergency Supplemental Historic Preservation Fund grant from the National Park Service, administered by the S.C. Dept. of Archives & History. The project is to repair damage caused by Hurricane Florence in 2018 and requires replacement of the roof and interior repairs to the Marlboro School Community Center Building, a two-story, 30,835 square foot building constructed in 1928. Contact Tyrone Davis (oldmscc612@gmail.com; 843-862-6030) for bid invitation."
"Trades and Subcontracts: Roofing, Gutters, Canopy Bids",SC,Shingle Roof Replacement,State/Local,,"Clemson, South Carolina",09-05-2022,"Clemson, South Carolina",https://www.clemsoncity.org/OurCommunity/CurrentProjects/tabid/303/Default.aspx?AspxAutoDetectCookieSupport=1,864-653-2030,Purchasing,,,,,"Remove existing shingles and underlayment to the deck. Re-attach any loose deck boards. Replace any rotted decking. We understand that it is impossible to predict the condition of the deck without shingle removal. Include a "" price per sheet "" cost to make these repairs. Install GAF synthetic underlayment. Install GAF starter shingles on gutter lines and rake edges. Install GAF timberline HDZ charcoal to match Police Department roof, next door."
"Trades and Subcontracts: Roofing, Gutters, Canopy Bids",SC,Repair Metal Roofing,State/Local,,State of South Carolina,06-05-2022,State of South Carolina,,5400023298,Purchasing,,803-734-6062,jabney@scvrd.net,,"South Carolina Vocational Rehabilitation Department to solicit to Furnish all material, labor, equipment, transportation and supervision required for the proper installation of a liquid applied elastomeric coating system to repair approximately 8,000 square feet of existing metal roofing."
"Trades and Subcontracts: Roofing, Gutters, Canopy Bids",SC,Kellytown Roofing Project,State/Local,,"Darlington County School District, South Carolina",12-05-2022,"Darlington County School District, South Carolina",https://www.dcsdschools.org/common/pages/DisplayFile.aspx?itemId=70639399,FAC2122-22,Purchasing,,843-398-2272,,,"It is the intent of the Darlington County School District to secure a source to re-roof the ticket booth and concession stand at James White Baseball Stadium for Hartsville High School, located at the Kelleytown Sports Facility, 216 Clyde Road, Hartsville SC 29550, in accordance with all requirements stated herein. Total cost must include all equipment, materials, parts, labor, transportation, delivery, installation, instructions, warranty, and taxes."
"Trades and Subcontracts: Roofing, Gutters, Canopy Bids",SC,Roofing Maintenance and Minor Repair Services,State/Local,,"Spartanburg School District Six, South Carolina",11-05-2022,"Spartanburg School District Six, South Carolina",https://www.spart6.org/apps/pages/index.jsp?uREC_ID=991192&type=d&pREC_ID=1307065,RMR-0422,,,(864) 576-4212,,,Spartanburg School District Six is establishing sources of supply for roofing maintenance and minor roofing repair service.
"Trades and Subcontracts: Roofing, Gutters, Canopy Bids",SC,Canopies,State/Local,,"Anderson County School District Two, South Carolina",06-05-2022,"Anderson County School District Two, South Carolina",https://5il.co/199a1,2022-010,,,,,,Anderson School District Two is seeking a qualified vendor to install canopies at Wright Elementary School.
"Trades and Subcontracts: Roofing, Gutters, Canopy Bids",SC,Selective Roof Replacement and Repair,State/Local,,"Ware Shoals School District, South Carolina",19-05-2022,"Ware Shoals School District, South Carolina",https://www.gwd51.org,44774,Purchasing,,864-456-7496,fsprouse@gwd51.org,,"Scope of work includes selective roof replacement of the steep sloped roof systems and low sloped roof systems at Ware Shoals High School with new asphalt shingle and two-ply modified bitumen roof systems. Approximate square footage of replacement is 48,000 SF. Minor roof repairs are also required at Ware Shoals Middle School and Ware Shoals Primary School.

DR. FAY SPROUSE
8644567496"
"Trades and Subcontracts: Roofing, Gutters, Canopy Bids",SC,Pre-Qualification of Roofing Contractors,State/Local,,"Spartanburg School District Five, South Carolina",05-05-2022,"Spartanburg School District Five, South Carolina",,864-949-7628,Purchasing Officer,,,becki@shepardandassociates.us,,"The District is accepting qualification statements from professional roof contractors for District-Wide roofing projects. Direct inquiries to: Becki Anderson of Shepard & Associates, LLC, becki@shepardandassociates.us or by phone at (803) 407-8284.

Becki Anderson"
"Trades and Subcontracts: Roofing, Gutters, Canopy Bids",SC,Police Annex Roof Replacement,State/Local,,"Cheraw, South Carolina",13-05-2022,"Cheraw, South Carolina",https://www.cheraw.com/00%2011%2013%20-%20ADVERTISEMENT%20FOR%20BIDS.pdf,,Purchasing,,,rwolfe@cheraw.com,,"This is a bid advertisement to replace the roof on the Cheraw Police Department Annex per construction documents. Full advertisement details may be found on our website at: https://www.cheraw.com/government/business_opportunities.php. There will be a non-mandatory but recommended pre-bid meeting on April 28, 2022 at 10AM at the project location."
"Trades and Subcontracts: Roofing, Gutters, Canopy Bids",SC,Roof and Window Replacement & Atrium Roof-Window Repair,State/Local,,State of South Carolina,19-05-2022,State of South Carolina,https://scbo.sc.gov/files/scbo/D50-6037-PD%20SE-310%20Approved.pdf,D50-6037-PD,Purchasing,,803-734-6062,Graham.Taylor@admin.sc.gov,,"Removing existing roofing and replace with new roofing, replacing existing windows with new extruded aluminum windows with historically accurate profiles, removal of existing atrium sloped glazing and replacing with new metal roof and dormers, removal of existing atrium curtainwall glazing and replacing with new glazing, structural and utility work to support renovated spaces, storm water mitigation and site paving at rear courtyards and side loading dock."
"Trades and Subcontracts: Roofing, Gutters, Canopy Bids",SC,Downtown Commercial Building Roof Replacement,State/Local,,"Cheraw, South Carolina",29-04-2022,"Cheraw, South Carolina",https://www.cheraw.com/159%20Market%20Roof.pdf,The reference for this notice (if available):,Purchasing,,,rwolfe@cheraw.com,,The Town of Cheraw is seeking a qualified contractor to install a new TPO roof at 159 Market Street in Downtown Cheraw. Please use the website link in this announcement to obtain the full bid information.
"Trades and Subcontracts: Roofing, Gutters, Canopy Bids",SC,Goose Creek High School,State/Local,,"Berkeley County School District, South Carolina",12-05-2022,"Berkeley County School District, South Carolina",https://bcsdextranet.bcsdschools.net/SolicitationPostings/,647- (21-22),Purchasing,,843-899-8665,daviscatherine@bcsdschools.net,,"Replacement of approx 715 squares to include deck repairs, carpentry, insulation,w/ taper , modified two-ply bitumen roof. Refer to Project Manual for full specifications.
MANDATORY Site Visit April 26, 2022 @ 1:00pm located at GCHS 1137 Red Bank Road, Goose Creek, SC

Christy Davis, CPPB
843.899.8304"
