category_id,state,title,type,naic_code,buyer,deadline,agency,contract_link,notice_id,purchasing_department,contact_office_name,contact_officer_number,contact_officer_email,keywords,description
" Equipment: Auto, OEM Parts, Vehicle Accessories Bids",CA,Bids for Automotive Parts for Chrysler Vehicles,State/Local,,"Anaheim, California","Jun 21, 2022","Anaheim, California",,"9591    		 ",Purchasing,,714-765-5110,,,"Supply automotive parts for Chrysler vehicles (Mopar) per attached bid.

Ariana Hernandez 714-765-4543
arihernandez@anaheim.net"
" Equipment: Auto, OEM Parts, Vehicle Accessories Bids",CA,RFI for Vehicle Catalytic Converter Theft Solution,State/Local,,"Los Angeles County, California","Jun 9, 2022","Los Angeles County, California",https://doingbusiness.lacounty.gov/open-solicitations/,"GCS-10613-S    		 ",Purchasing,,213-974-2365,ATarkhanyan@isd.lacounty.gov,,Request for Information (RFI) GCS-10613-S to obtain information from firms that provide catalytic converter theft deterrent solutions for gasoline powered vehicles.
" Equipment: Auto, OEM Parts, Vehicle Accessories Bids",CA,Barracuda Load Balancer & Support,State/Local,,State of California,"Jun 10, 2022",State of California,https://caleprocure.ca.gov/event/0135/0000023619,"0000023619    		 ",Purchasing Division,,800-559-5529,ddiaz@sb-court.org,,RFQ 21-47 Barracuda Load Balancer & Support
" Equipment: Auto, OEM Parts, Vehicle Accessories Bids",CA,Bids for Ford Automotive Parts,State/Local,,"Pasadena, California",Today ,"Pasadena, California",, ,Purchasing,,626-744-7311,,,"Ted Schuster Management Analyst Email: Phone: (626) 744-4342
tschuster@cityofpasadena.net

Furnish and Deliver Ford Automotive Parts"
" Equipment: Auto, OEM Parts, Vehicle Accessories Bids",CA,Ford OEM Parts and Services,State/Local,,"Concord, California","Jun 9, 2022","Concord, California",https://www.cityofconcord.org/431/Bid-Opportunities,"RFB #2476    		 ",Purchasing,,925-671-3301,,,RFB #2476 - FORD OEM PARTS & SERVICES
" Equipment: Auto, OEM Parts, Vehicle Accessories Bids",CA,"Parts, Genuine Ford, New and Remanufactured ",State/Local,,"Los Angeles, California","Jun 7, 2022","Los Angeles, California",https://www.rampla.org/s/opportunity-details?id=0066g00003aSWoEAAW, ,Purchasing,,213-978-0781,,,"PARTS, GENUINE FORD, NEW AND REMANUFACTURED"
" Equipment: Auto, OEM Parts, Vehicle Accessories Bids",CA,Bids for General Automotive Parts,State/Local,,"Long Beach, California","Jun 21, 2022","Long Beach, California",,"ITB FS 22-052    		 ",Purchasing Officer,,562-570-6200,,,"The City of Long Beach is seeking bids to furnish and deliver General Automotive Parts for its vast Fleet of vehicles. The fleet consists of approximately 1,600 vehicles and 600 off-road units, trailers, and auxiliary units from a variety of manufacturers. The general contract term is two (2) years with the option to renew for three (3) additional one-year periods.

Michelle King 562-570-6020
purchasingbids@longbeach.gov"
" Equipment: Auto, OEM Parts, Vehicle Accessories Bids",DE,Total Small Business Set-Aside (FAR 19.5): De-Icer Engine,Federal,,Department of Defense,"Jun 7, 2022",Department of Defense,https://sam.gov/opp/7a57fadb11f245bd85cd326e60716585/view,"FA449722Q0022    		    		 ",Purchasing,,703-695-7145,anna.george.2@us.af.mil,,"This is a combined synopsis/solicitation for 436 LRS/LGRV Deicer Engine prepared in accordance with the format in FAR Subparts 12.6 as supplemented with additional information included in this notice in accordance with FAR 12 and FAR 13. This announcement constitutes the only solicitation. The solicitation number FA449722Q0022 is being issued as a Request for Quote. This is a 100% set aside for Small Business. The Offeror must quote on an all or none basis. The Government intends to award a Firm-Fixed Price Contract. The solicitation document, incorporated provisions, and clauses are those in effect through the Federal Acquisition Circular 2022-04 and DFARS Publication Notice 20220428. ?The North American Industry Classification System Code (NAICS) is 441310 and the size standard is $16.5M. Please respond to this RFQ by emailing your response to, Anna George at anna.george.2@us.af.mil and Stephanie Rosenthal at stephanie.rosenthal@us.af.mil no later than 1400 Eastern Standard Time on Tuesday, 07 June 2022 (or sooner if possible) in order to be considered timely. Contractors are encouraged to offer their most advantageous/best quote. Any quote, modification, revision, or withdrawal of a quote received after the exact time specified above shall be considered late and may not be considered for award. Additionally, if you have any questions regarding the solicitation please email them to Contract Administrator Anna George at anna.george.2@us.af.mil."
" Equipment: Auto, OEM Parts, Vehicle Accessories Bids",FL,E-One Typhoon Class Firetruck Repair and Repaint,Federal,,Department of Defense,"Jun 8, 2022",Department of Defense,https://sam.gov/opp/f8bd8b7cba25409bb120dfa053b79ed2/view,"FA481922Q0020    		    		 ",Purchasing,,703-695-7145,trivane.dennis.1.jm@us.af.mil,,"UPDATE 3 JUNE 2022: This solicitation is currently on hold.?The requirement response date/time will no longer be 20 May 2022 at 1:00pm CST. The Government anticipates issuing Amendment 0001 by 08 June 2022 with the updated response date/time, Q&A timeline and site visit information. Updated Site Visit: TBD Updated Questions Due: TBD Updated Quote Due: TBD ____________________________________________________________________________ UPDATE 1 JUNE 2022: This solicitation is currently on hold.?The requirement response date/time will no longer be 20 May 2022 at 1:00pm CST. The Government anticipates issuing Amendment 0001 by 02 June 2022 with the updated response date/time, Q&A timeline and site visit information. Updated Site Visit: TBD Updated Questions Due: TBD Updated Quote Due: TBD ____________________________________________________________________________ UPDATE 17 MAY 2022: This solicitation is currently on hold. The requirement response date/time will no longer be 20 May 2022 at 1:00pm CST. The Government anticipates issuing Amendment 0001 by 01 June 2022 with the updated response date/time, Q&A timeline and site visit information. Updated Site Visit: TBD Updated Questions Due: TBD Updated Quote Due: TBD ____________________________________________________________________________ The contractor shall provide all equipment, labor, materials and transportation required to repair all damaged parts on the AF15L00067 2015 E-One Typhoon class fire truck, VIN 4EN6AAA85F1009023 company S/O# 139023 using new OEM parts IAW manufacturer?s specifications and the PWS. Any damages caused by the contractor due to maintenance actions will be the responsibility of the vendor. No other repairs will be made without the approval of the 325th LRS/Vehicle Management. Site Visit: ALL contractors that are interested in a site visit should submit an email to A1C Trivane Dennis at trivane.dennis.1.jm@us.af.mil no later than 6 May 2022 at 4:30 PM CDT. Questions Due: 16 May 2022 at 1:00 PM CDT. Questions received after this date may not be answered Quote Due: 20 May 2022, 1:00 PM CDT See attached Solicitation and associated documents for full details."
" Equipment: Auto, OEM Parts, Vehicle Accessories Bids",FL,Tire Lease ,State/Local,,"Hillsborough Area Regional Transit, Florida","Jun 28, 2022","Hillsborough Area Regional Transit, Florida",https://gohart.diversitycompliance.com/Default.asp?TN=gohart&XID=8978%22,"46397    		 ",Purchasing,,(813) 449-4657,,,Tire Lease
" Equipment: Auto, OEM Parts, Vehicle Accessories Bids",FL,"Vessel Mounts and Vehicle Consoles for Computer Docking 	",State/Local,,State of Florida,"Jun 7, 2022",State of Florida,https://vendor.myfloridamarketplace.com/search/bids,"FWC 21/22-103    		 ",Purchasing,,850-488-8440,,,"FWC 21/22-103 Vessel Mounts and Vehicle Consoles for Computer Docking 	
FWC 21/22-103 	1 	Florida Fish and Wildlife Conservation Commission (FWC) 	Invitation to Bid 	20 days, 19 hours 48 minutes 	06/07/2022"
" Equipment: Auto, OEM Parts, Vehicle Accessories Bids",FL,Automotive Parts and Supplies,State/Local,,"Gainesville, Florida","Jul 6, 2022","Gainesville, Florida",http://www.cityofgainesville.org/GOVERNMENT/CityDepartmentsAM/BudgetFinance/CurrentBids/tabid/196/Default.aspx,"ID: ITB-RTSX-230001-    		 ",Purchasing,,352-334-5000,,,"Automotive Parts and Supplies
Active
City of Gainesville - Procurement Division, Gainesville, FL
ID: ITB-RTSX-230001-DS-0-2023/DS"
" Equipment: Auto, OEM Parts, Vehicle Accessories Bids",HI,"F/D, Replace & Install Airport Apparatus Tires ",State/Local,,State of Hawaii,"Jun 13, 2022",State of Hawaii,https://hiepro.ehawaii.gov/public-display-solicitation.html?rfid=22002604,"Q22002604	    		 ",Purchasing,,808-586-0554,adrienne.w.crowell@hawaii.gov,,"F/D, REPLACE & INSTALL TEN (10) AIRPORT FIRE APPARATUS TIRES	Goods and Services	Executive	Transportation	Kauai	06/03/2022	06/13/2022 02:00 PM"
" Equipment: Auto, OEM Parts, Vehicle Accessories Bids",IN,Goodyear Police Grade Car Tires,State/Local,,"Indianapolis, Indiana","Jun 9, 2022","Indianapolis, Indiana",https://www.indy.gov/workflow/find-bid-opportunities,"RFB-14DPW-1491    		 ",Purchasing Clerk,,317-327-4900,Alissa.Franklin@indy.gov,,"Goodyear Police Grade Car Tires
RFB-14DPW-1491
Dept of Public Works

Due Date
June 09, 2022 at 10:00 AM
Purchasing Agent
Alissa Franklin
Alissa.Franklin@indy.gov"
" Equipment: Auto, OEM Parts, Vehicle Accessories Bids",LA,Total Small Business Set-Aside (FAR 19.5) Fuel Dispenser,Federal,,Department of Homeland Security,"Jun 15, 2022",Department of Homeland Security,https://sam.gov/opp/c0a6b9806c1a42c4bf8fc5fad9caf615/view,"70Z02922QNEWO0058    		    		 ",Purchasing,,202-447-5478,Clarence.HenshawJr@uscg.mil,,"WAYNE SELECT DUAL PRODUCT HOSE ELECTRIC?? ?? ? ? ? ? ? ? ? ? ?2 EA? FLEET REMOTE DISPENSER - P/N # G6203D/2GJ/HSW1 3/4 X 14' FUEL HOSE W/ SWIVEL BREAKAWAY COMBO? ? ? ? ? ? ? ? ? 2 EA & OPW 11B BLACK UNLEADED NOZZLE 1"" X12' FUEL HOSE W/ SWIVEL BREAKAWAY COMBO &? ? ? ? ? ? ? ? ?2 EA OPW 7HB GREEN DIESEL NOZZLE"
" Equipment: Auto, OEM Parts, Vehicle Accessories Bids",MD,Aftermarket Auto Parts,State/Local,,"Washington Suburban Sanitary Commission, Maryland","Jun 9, 2022","Washington Suburban Sanitary Commission, Maryland",https://onesource.wsscwater.com/OA_HTML/OA.jsp?OAFunc=WSSC_SOLICITATION_EXT,"IFB 29238    		 ",Purchasing,,800-828-6439,,,IFB 29238-Aftermarket Auto Parts
" Equipment: Auto, OEM Parts, Vehicle Accessories Bids",MD,"Alternator 450 W/4"" Air Intake",State/Local,,Maryland Transit Administration,"Jun 16, 2022",Maryland Transit Administration,https://emma.maryland.gov/page.aspx/en/bpm/process_manage_extranet/45445,"BPM029971    		 ",Purchasing Department,,410-767-3369,,,"The Maryland Transit Administration or the MTA is issuing this Invitation for bid, IFB 1980 in order to procure the services defined in this Section 2, as specified in this IFB, between the successful bidder(s) and MTA Materials Management ."
" Equipment: Auto, OEM Parts, Vehicle Accessories Bids",MD,Repair and Maintenance of MTA Bus Tires,State/Local,,Maryland Transit Administration,"Jun 28, 2022",Maryland Transit Administration,https://emma.maryland.gov/page.aspx/en/bpm/process_manage_extranet/45371,"BPM029932    		 ",Purchasing Department,,410-767-3369,,,"The Maryland Department of Transportation Maryland Transit Administration (MDOT MTA) or the ""Administration” is issuing this Invitation for Bids (IFB) in order to procure the services defined in this Section 2, as specified in this IFB, from a contract between the successful bidder(s) and the MDOT MTA for the procurement of Repair and Maintenance of MTA Bus Tires"
" Equipment: Auto, OEM Parts, Vehicle Accessories Bids",MD,"Brakes, Air Dryers & Assemblies",State/Local,,Maryland Transit Administration,"Jun 7, 2022",Maryland Transit Administration,https://emma.maryland.gov/page.aspx/en/bpm/process_manage_extranet/45335,"BPM029703    		 ",Purchasing Department,,410-767-3369,,,"The Maryland Transit Administration (MTA or the ""Department"") is issuing this Invitation for Bid, IFB 2020 in order to procure the services defined in this Section 2, as specified in this IFB, from a contract between the successful bidder(s) and the Maryland Transit Administration: The MTA buses require various parts for preventative maintenance."
" Supplies: Electrical, Lighting, Cabling Bids",AL,"Statewide Tower Light Maintenance and Repairs	",State/Local,,State of Alabama,"Jun 9, 2022",State of Alabama,https://www.alabamabuys.gov/page.aspx/en/rfp/request_browse_public,"SRC0000008273	    		 ",Purchasing,,334-242-7250,,,"SRC0000008273	Statewide Tower Light Maintenance and Repairs	Open for Bidding		6/9/2022"
" Supplies: Electrical, Lighting, Cabling Bids",AL,Total Small Business Set-Aside (FAR 19.5): Bulk Pass Thru Cables,Federal,,Department of Defense,"Jun 7, 2022",Department of Defense,https://sam.gov/opp/b8565a778f8e4b22be36e48420fb9118/view,"W9124P-22-S-9602    		    		 ",Purchasing,,703-695-7145,jasmine.m.mccullough.civ@army.mil,,"THIS IS A LIMITED SOURCE SYNOPSIS!?The Combat Capabilities Development Command (DEVCOM) Aviation and Missile Center (AvMC), Redstone Arsenal, Alabama, has a limited?source?requirement to purchase Bulk Pass thru cables for the Software, Simulation, Systems Engineering, and Integration. This is a?limited source?with Ace and Company and Tech Service Solutions. IAW FAR 13.501(a)(2)(i). IAW FAR 5.207(c)(15), Ace and Company and Tech Service Solutions?are the only sources capable of fulfilling the Government's requirement of the Bulk Pass thur cables.The bulk cables are fiber optic cables used to connect two distinct computer networks. Their sole purpose is to allow large amounts of data to pass from one network to the other in a timely manner. No solicitation documents exist at this time. This item utilizes North American Industry Classification System (NAICS) code of 334417. IAW FAR 5.207(c)(16)(ii) All responsible sources may submit a capability statement, proposal, or quotation, which shall be considered by the agency. This notice of intent is not a request for competitive quotes; however, the Government will consider any responses from capable sources received within 7 days after date of publication of this synopsis. Phone calls will not be accepted."
" Supplies: Electrical, Lighting, Cabling Bids",AL,Batteries and Bulbs,State/Local,,University of Alabama,"Jul 31, 2022",University of Alabama,https://purchasing.ua.edu/standing-contracts/,"CA117    		 ",Purchasing Officer,,205-348-5230,,,"Batteries and Bulbs

Jul 31 2022"
" Supplies: Electrical, Lighting, Cabling Bids",AZ,"Total Small Business Set-Aside (FAR 19.5): 3.5MM HIGH POWER RF CABLES, 150 ft, 2 Each",Federal,,Department of Defense,"Jun 7, 2022",Department of Defense,https://sam.gov/opp/4951a72a24834090aa1218a57d4e459e/view,"W91RUS22R0112    		    		 ",Purchasing,,703-695-7145,deborah.k.branham.civ@army.mil,,EPG requires new cables for outfitting the Sam Arc at various lengths and makes in a high power low loss coaxial cables with 3.5 mm (male) connectors on each end. Used for antenna pattern measurement in testing at an outdoor capacity. Must be a ruggedized (neoprene) bendable cable to static and dynamic bend radius listed below for use within the Small Arc Arm and mechanical IGUS chain parameters.
" Supplies: Electrical, Lighting, Cabling Bids",AZ,Electrical Supplies CityWide ,State/Local,,"Tucson, Arizona","Jun 9, 2022","Tucson, Arizona",https://www.tucsonprocurement.com/bidders_bidopportunities.aspx?Orderby=ContractNum,"226001    		 ",Purchasing Division,,520-791-4217,raquel.duarte@tucsonaz.gov,,"Electrical Supplies CityWide QVL
226001

QUESTIONS SHALL BE DIRECTED TO:	
Raquel Duarte 
(520) 837-4469
raquel.duarte@tucsonaz.gov"
" Supplies: Electrical, Lighting, Cabling Bids",AZ,Total Small Business Set-Aside (FAR 19.5): WAPA DSW: Power Cables for Pinnacle Peak Substation,Federal,,Department of Energy,"Jun 17, 2022",Department of Energy,https://sam.gov/opp/fc67aafeb5274218aaf78364aea7b53b/view,"89503122QWA000198    		    		 ",Contracting Officer,,202-586-4403,kramer@wapa.gov,,"The Western Area Power Administration, Desert Southwest Region, Phoenix, AZ office has a requirement for power cables of various lengths and sizes to be utilized at the Pinnacle Peak Substation.? Items must adhere to the specifications detailed in the attachments provided with this solicitation.? This is a 100% small business set-aside, Request for Quotation (RFQ).? The assigned NAICS is 335929 (Other Communication and Energy Wire Manufacturing) with a size standard of 1,000 employees.? This requirement is being solicited as a commercial item acquisition prepared in accordance with?Federal Acquisition Regulation (FAR) Subparts 12 and 13.? ? A firm-fixed-price purchase order award is contemplated.? Send price quotes, including shipping to the address provided within the attached solicitation 89503122QWA000198, to Timothy Kramer by email at kramer@wapa.gov.? Any questions shall be submitted via email to Steve Turner, Contracting Officer, at sturner@wapa.gov, referencing the solicitation number in the subject line.? No phone calls will be accepted.? All responsible sources may submit a quote.? Each responsible source quote will be considered by the agency.? Note:? Any prospective contractor must be registered in the System for Award Management (SAM) in order to be eligible for award.? To obtain information on completing your SAM registration and/or obtaining a DUNS number, go to the following website:? www.sam.gov.? SAM registration and online Representations and Certifications must be completed and current in SAM.? It is important to read the solicitation COMPLETELY as there are instructions that must be met."
" Supplies: Electrical, Lighting, Cabling Bids",AZ,"Total Small Business Set-Aside (FAR 19.5): 3.5MM HIGH POWER RF CABLES, 150 ft, 2 Each",Federal,,Department of Defense,"Jun 7, 2022",Department of Defense,https://sam.gov/opp/a6a205b412744d7c896f3704915b482e/view,"W91RUS22R0112    		    		 ",Purchasing,,703-695-7145,deborah.k.branham.civ@army.mil,,EPG requires new cables for outfitting the Sam Arc at various lengths and makes in a high power low loss coaxial cables with 3.5 mm (male) connectors on each end. Used for antenna pattern measurement in testing at an outdoor capacity. Must be a ruggedized (neoprene) bendable cable to static and dynamic bend radius listed below for use within the Small Arc Arm and mechanical IGUS chain parameters.
" Supplies: Electrical, Lighting, Cabling Bids",AZ,Ellipsoidal Lighting Fixtures ,State/Local,,"Mesa, Arizona","Jun 13, 2022","Mesa, Arizona",https://vendor.mesaaz.gov,"RFB-F400-2022240-1    		 ",Purchasing Office,,480-644-2301,,,"RFB-F400-2022240-1
Request for Bids (RFB)
-
ETC - Ellipsoidal Lighting Fixtures - MAC
Arts and Culture
Evan Karl
06/13/2022 03:00 PM MST"
" Supplies: Electrical, Lighting, Cabling Bids",CA,Electric Transformers,State/Local,,"Lompoc, California","Jun 14, 2022","Lompoc, California",https://www.cityoflompoc.com/Home/Components/RFP/RFP/217/190,"3014	    		 ",Purchasing,,805-736-1261,,,Electric Transformers
" Supplies: Electrical, Lighting, Cabling Bids",CA,"Bids for Luminaires, Insulators, Fuses, and Electrical Materials",State/Local,,"Anaheim, California","Jun 10, 2022","Anaheim, California",,"9598    		 ",Purchasing,,714-765-5110,,,"To provide Electrical Materials for Public Utilities Stock as listed in the e-bid Line Items per the attached specifications, terms and conditions.

Angelo Heidt 714-765-5207
aheidt@anaheim.net, lreyes2@anaheim.net"
